Sexo;Grupo de edad (4);Sector económico ( 5);Periodo;Total
varones;de 25 a 54;agricultura;1992TIV;56,73
varones;de 25 a 54;agricultura;1992TIII;57,57
varones;de 25 a 54;agricultura;1992TII;58,18
varones;de 25 a 54;agricultura;1992TI;62,97
varones;de 25 a 54;agricultura;1991TIV;58,23
varones;de 25 a 54;agricultura;1991TIII;60,31
varones;de 25 a 54;agricultura;1991TII;62,72
varones;de 25 a 54;agricultura;1991TI;57,67
varones;de 25 a 54;agricultura;1990TIV;59,08
varones;de 25 a 54;agricultura;1990TIII;56,01
varones;de 25 a 54;agricultura;1990TII;57,93
varones;de 25 a 54;agricultura;1990TI;56,99
varones;de 25 a 54;agricultura;1989TIV;57,68
varones;de 25 a 54;agricultura;1989TIII;55,27
varones;de 25 a 54;agricultura;1989TII;58,47
varones;de 25 a 54;agricultura;1989TI;56,16
varones;de 25 a 54;agricultura;1988TIV;59,39
varones;de 25 a 54;agricultura;1988TIII;57,63
varones;de 25 a 54;agricultura;1988TII;56,54
varones;de 25 a 54;agricultura;1988TI;53,93
varones;de 25 a 54;agricultura;1987TIV;55,77
varones;de 25 a 54;agricultura;1987TIII;55,78
varones;de 25 a 54;agricultura;1987TII;54,51
varones;de 25 a 54;agricultura;1987TI;57,14
varones;de 25 a 54;agricultura;1986TIV;59,72
varones;de 25 a 54;agricultura;1986TIII;60,87
varones;de 25 a 54;agricultura;1986TII;59,42
varones;de 25 a 54;agricultura;1986TI;57,95
varones;de 25 a 54;agricultura;1985TIV;59,11
varones;de 25 a 54;agricultura;1985TIII;55,07
varones;de 25 a 54;agricultura;1985TII;57,89
varones;de 25 a 54;agricultura;1985TI;58,16
varones;de 25 a 54;agricultura;1984TIV;54,44
varones;de 25 a 54;agricultura;1984TIII;58,80
varones;de 25 a 54;agricultura;1984TII;57,54
varones;de 25 a 54;agricultura;1984TI;56,39
varones;de 25 a 54;agricultura;1983TIV;54,32
varones;de 25 a 54;agricultura;1983TIII;53,00
varones;de 25 a 54;agricultura;1983TII;54,75
varones;de 25 a 54;agricultura;1983TI;51,19
varones;de 25 a 54;agricultura;1982TIV;52,56
varones;de 25 a 54;agricultura;1982TIII;51,53
varones;de 25 a 54;agricultura;1982TII;49,86
varones;de 25 a 54;agricultura;1982TI;48,21
varones;de 25 a 54;agricultura;1981TIV;51,29
varones;de 25 a 54;agricultura;1981TIII;47,27
varones;de 25 a 54;agricultura;1981TII;51,12
varones;de 25 a 54;agricultura;1981TI;51,18
varones;de 25 a 54;agricultura;1980TIV;53,97
varones;de 25 a 54;agricultura;1980TIII;53,00
varones;de 25 a 54;agricultura;1980TII;52,98
varones;de 25 a 54;agricultura;1980TI;54,07
varones;de 25 a 54;agricultura;1979TIV;53,73
varones;de 25 a 54;agricultura;1979TIII;57,56
varones;de 25 a 54;agricultura;1979TII;56,59
varones;de 25 a 54;agricultura;1979TI;54,51
varones;de 25 a 54;agricultura;1978TIV;56,19
varones;de 25 a 54;agricultura;1978TIII;54,77
varones;de 25 a 54;agricultura;1978TII;55,23
varones;de 25 a 54;agricultura;1978TI;50,09
varones;de 25 a 54;agricultura;1977TIV;55,88
varones;de 25 a 54;agricultura;1977TIII;52,11
varones;de 25 a 54;agricultura;1977TII;54,58
varones;de 25 a 54;agricultura;1977TI;55,11
varones;de 25 a 54;agricultura;1976TIV;59,40
varones;de 25 a 54;agricultura;1976TIII;57,18
varones;de 25 a 54;industria;1995TIV;67,18
varones;de 25 a 54;industria;1995TIII;65,25
varones;de 25 a 54;industria;1995TII;66,93
varones;de 25 a 54;industria;1995TI;65,30
varones;de 25 a 54;industria;1994TIV;64,58
varones;de 25 a 54;industria;1994TIII;64,96
varones;de 25 a 54;industria;1994TII;63,25
varones;de 25 a 54;industria;1994TI;63,31
varones;de 25 a 54;industria;1993TIV;61,25
varones;de 25 a 54;industria;1993TIII;57,88
varones;de 25 a 54;industria;1993TII;58,76
varones;de 25 a 54;industria;1993TI;59,18
varones;de 25 a 54;industria;1992TIV;61,74
varones;de 25 a 54;industria;1992TIII;64,30
varones;de 25 a 54;industria;1992TII;62,86
varones;de 25 a 54;industria;1992TI;60,41
varones;de 25 a 54;industria;1991TIV;60,54
varones;de 25 a 54;industria;1991TIII;62,42
varones;de 25 a 54;industria;1991TII;60,39
varones;de 25 a 54;industria;1991TI;59,10
varones;de 25 a 54;industria;1990TIV;57,16
varones;de 25 a 54;industria;1990TIII;55,88
varones;de 25 a 54;industria;1990TII;57,66
varones;de 25 a 54;industria;1990TI;55,53
varones;de 25 a 54;industria;1989TIV;55,84
varones;de 25 a 54;industria;1989TIII;59,10
varones;de 25 a 54;industria;1989TII;60,25
varones;de 25 a 54;industria;1989TI;62,81
varones;de 25 a 54;industria;1988TIV;60,80
varones;de 25 a 54;industria;1988TIII;59,72
varones;de 25 a 54;industria;1988TII;63,07
varones;de 25 a 54;industria;1988TI;62,11
varones;de 25 a 54;industria;1987TIV;62,01
varones;de 25 a 54;industria;1987TIII;63,54
varones;de 25 a 54;industria;1987TII;61,72
varones;de 25 a 54;industria;1987TI;64,79
varones;de 25 a 54;industria;1986TIV;65,14
varones;de 25 a 54;industria;1986TIII;67,60
varones;de 25 a 54;industria;1986TII;69,03
varones;de 25 a 54;industria;1986TI;67,82
varones;de 25 a 54;industria;1985TIV;68,71
varones;de 25 a 54;industria;1985TIII;70,19
varones;de 25 a 54;industria;1985TII;70,22
varones;de 25 a 54;industria;1985TI;67,32
varones;de 25 a 54;industria;1984TIV;67,94
varones;de 25 a 54;industria;1984TIII;65,69
varones;de 25 a 54;industria;1984TII;66,74
varones;de 25 a 54;industria;1984TI;65,90
varones;de 25 a 54;industria;1983TIV;66,56
varones;de 25 a 54;industria;1983TIII;66,67
varones;de 25 a 54;industria;1983TII;65,46
varones;de 25 a 54;industria;1983TI;63,16
varones;de 25 a 54;industria;1982TIV;61,07
varones;de 25 a 54;industria;1982TIII;62,85
varones;de 25 a 54;industria;1982TII;62,46
varones;de 25 a 54;industria;1982TI;62,25
varones;de 25 a 54;industria;1981TIV;61,37
varones;de 25 a 54;industria;1981TIII;63,87
varones;de 25 a 54;industria;1981TII;63,04
varones;de 25 a 54;industria;1981TI;57,75
varones;de 25 a 54;industria;1980TIV;55,10
varones;de 25 a 54;industria;1980TIII;60,38
varones;de 25 a 54;industria;1980TII;60,83
varones;de 25 a 54;industria;1980TI;59,46
varones;de 25 a 54;industria;1979TIV;57,74
varones;de 25 a 54;industria;1979TIII;59,28
varones;de 25 a 54;industria;1979TII;59,77
varones;de 25 a 54;industria;1979TI;59,28
varones;de 25 a 54;industria;1978TIV;58,87
varones;de 25 a 54;industria;1978TIII;57,62
varones;de 25 a 54;industria;1978TII;59,81
varones;de 25 a 54;industria;1978TI;51,69
varones;de 25 a 54;industria;1977TIV;51,49
varones;de 25 a 54;industria;1977TIII;54,13
varones;de 25 a 54;industria;1977TII;55,52
varones;de 25 a 54;industria;1977TI;57,17
varones;de 25 a 54;industria;1976TIV;59,05
varones;de 25 a 54;industria;1976TIII;62,37
varones;de 25 a 54;construcción;1995TIV;74,51
varones;de 25 a 54;construcción;1995TIII;74,02
varones;de 25 a 54;construcción;1995TII;74,85
varones;de 25 a 54;construcción;1995TI;74,39
varones;de 25 a 54;construcción;1994TIV;75,06
varones;de 25 a 54;construcción;1994TIII;72,66
varones;de 25 a 54;construcción;1994TII;73,68
varones;de 25 a 54;construcción;1994TI;73,26
varones;de 25 a 54;construcción;1993TIV;71,96
varones;de 25 a 54;construcción;1993TIII;70,81
varones;de 25 a 54;construcción;1993TII;72,21
varones;de 25 a 54;construcción;1993TI;71,83
varones;de 25 a 54;construcción;1992TIV;69,47
varones;de 25 a 54;construcción;1992TIII;68,04
varones;de 25 a 54;construcción;1992TII;70,07
varones;de 25 a 54;construcción;1992TI;69,49
varones;de 25 a 54;construcción;1991TIV;68,85
varones;de 25 a 54;construcción;1991TIII;65,72
varones;de 25 a 54;construcción;1991TII;65,88
varones;de 25 a 54;construcción;1991TI;66,05
varones;de 25 a 54;construcción;1990TIV;66,73
varones;de 25 a 54;construcción;1990TIII;64,99
varones;de 25 a 54;construcción;1990TII;68,59
varones;de 25 a 54;construcción;1990TI;70,58
varones;de 25 a 54;construcción;1989TIV;67,81
varones;de 25 a 54;construcción;1989TIII;71,13
varones;de 25 a 54;construcción;1989TII;69,64
varones;de 25 a 54;construcción;1989TI;68,39
varones;de 25 a 54;construcción;1988TIV;69,75
varones;de 25 a 54;construcción;1988TIII;69,19
varones;de 25 a 54;construcción;1988TII;69,63
varones;de 25 a 54;construcción;1988TI;71,29
varones;de 25 a 54;construcción;1987TIV;71,52
varones;de 25 a 54;construcción;1987TIII;68,39
varones;de 25 a 54;construcción;1987TII;70,38
varones;de 25 a 54;construcción;1987TI;70,19
varones;de 25 a 54;construcción;1986TIV;71,72
varones;de 25 a 54;construcción;1986TIII;69,70
varones;de 25 a 54;construcción;1986TII;71,66
varones;de 25 a 54;construcción;1986TI;73,07
varones;de 25 a 54;construcción;1985TIV;74,02
varones;de 25 a 54;construcción;1985TIII;76,08
varones;de 25 a 54;construcción;1985TII;73,79
varones;de 25 a 54;construcción;1985TI;71,60
varones;de 25 a 54;construcción;1984TIV;71,26
varones;de 25 a 54;construcción;1984TIII;71,86
varones;de 25 a 54;construcción;1984TII;71,62
varones;de 25 a 54;construcción;1984TI;71,68
varones;de 25 a 54;construcción;1983TIV;72,03
varones;de 25 a 54;construcción;1983TIII;71,28
varones;de 25 a 54;construcción;1983TII;71,25
varones;de 25 a 54;construcción;1983TI;68,24
varones;de 25 a 54;construcción;1982TIV;69,05
varones;de 25 a 54;construcción;1982TIII;68,46
varones;de 25 a 54;construcción;1982TII;66,53
varones;de 25 a 54;construcción;1982TI;67,33
varones;de 25 a 54;construcción;1981TIV;70,02
varones;de 25 a 54;construcción;1981TIII;69,05
varones;de 25 a 54;construcción;1981TII;69,55
varones;de 25 a 54;construcción;1981TI;69,62
varones;de 25 a 54;construcción;1980TIV;70,79
varones;de 25 a 54;construcción;1980TIII;69,09
varones;de 25 a 54;construcción;1980TII;67,04
varones;de 25 a 54;construcción;1980TI;68,83
varones;de 25 a 54;construcción;1979TIV;68,73
varones;de 25 a 54;construcción;1979TIII;66,86
varones;de 25 a 54;construcción;1979TII;65,59
varones;de 25 a 54;construcción;1979TI;66,10
varones;de 25 a 54;construcción;1978TIV;67,43
varones;de 25 a 54;construcción;1978TIII;64,53
varones;de 25 a 54;construcción;1978TII;64,98
varones;de 25 a 54;construcción;1978TI;66,26
varones;de 25 a 54;construcción;1977TIV;68,30
varones;de 25 a 54;construcción;1977TIII;64,59
varones;de 25 a 54;construcción;1977TII;66,75
varones;de 25 a 54;construcción;1977TI;67,88
varones;de 25 a 54;construcción;1976TIV;68,70
varones;de 25 a 54;construcción;1976TIII;67,36
varones;de 25 a 54;servicios;1995TIV;69,80
varones;de 25 a 54;servicios;1995TIII;69,05
varones;de 25 a 54;servicios;1995TII;69,17
varones;de 25 a 54;servicios;1995TI;68,21
varones;de 25 a 54;servicios;1994TIV;66,67
varones;de 25 a 54;servicios;1994TIII;66,65
varones;de 25 a 54;servicios;1994TII;65,50
varones;de 25 a 54;servicios;1994TI;63,68
varones;de 25 a 54;servicios;1993TIV;62,43
varones;de 25 a 54;servicios;1993TIII;61,07
varones;de 25 a 54;servicios;1993TII;63,16
varones;de 25 a 54;servicios;1993TI;62,75
varones;de 25 a 54;servicios;1992TIV;61,42
varones;de 25 a 54;servicios;1992TIII;61,38
varones;de 25 a 54;servicios;1992TII;62,26
varones;de 25 a 54;servicios;1992TI;64,33
varones;de 25 a 54;servicios;1991TIV;63,03
varones;de 25 a 54;servicios;1991TIII;63,36
varones;de 25 a 54;servicios;1991TII;62,25
varones;de 25 a 54;servicios;1991TI;61,04
varones;de 25 a 54;servicios;1990TIV;62,34
varones;de 25 a 54;servicios;1990TIII;59,58
varones;de 25 a 54;servicios;1990TII;62,27
varones;de 25 a 54;servicios;1990TI;60,41
varones;de 25 a 54;servicios;1989TIV;58,67
varones;de 25 a 54;servicios;1989TIII;59,18
varones;de 25 a 54;servicios;1989TII;61,57
varones;de 25 a 54;servicios;1989TI;60,80
varones;de 25 a 54;servicios;1988TIV;60,86
varones;de 25 a 54;servicios;1988TIII;61,09
varones;de 25 a 54;servicios;1988TII;60,71
varones;de 25 a 54;servicios;1988TI;59,96
varones;de 25 a 54;servicios;1987TIV;60,80
varones;de 25 a 54;servicios;1987TIII;58,54
varones;de 25 a 54;servicios;1987TII;61,36
varones;de 25 a 54;servicios;1987TI;66,19
varones;de 25 a 54;servicios;1986TIV;65,91
varones;de 25 a 54;servicios;1986TIII;64,99
varones;de 25 a 54;servicios;1986TII;64,48
varones;de 25 a 54;servicios;1986TI;65,49
varones;de 25 a 54;servicios;1985TIV;66,24
varones;de 25 a 54;servicios;1985TIII;66,93
varones;de 25 a 54;servicios;1985TII;66,00
varones;de 25 a 54;servicios;1985TI;65,32
varones;de 25 a 54;servicios;1984TIV;62,72
varones;de 25 a 54;servicios;1984TIII;62,14
varones;de 25 a 54;servicios;1984TII;60,37
varones;de 25 a 54;servicios;1984TI;60,27
varones;de 25 a 54;servicios;1983TIV;60,22
varones;de 25 a 54;servicios;1983TIII;60,44
varones;de 25 a 54;servicios;1983TII;61,11
varones;de 25 a 54;servicios;1983TI;60,81
varones;de 25 a 54;servicios;1982TIV;61,36
varones;de 25 a 54;servicios;1982TIII;59,67
varones;de 25 a 54;servicios;1982TII;59,23
varones;de 25 a 54;servicios;1982TI;57,43
varones;de 25 a 54;servicios;1981TIV;56,71
varones;de 25 a 54;servicios;1981TIII;54,24
varones;de 25 a 54;servicios;1981TII;55,47
varones;de 25 a 54;servicios;1981TI;54,99
varones;de 25 a 54;servicios;1980TIV;53,78
varones;de 25 a 54;servicios;1980TIII;54,73
varones;de 25 a 54;servicios;1980TII;51,06
varones;de 25 a 54;servicios;1980TI;51,35
varones;de 25 a 54;servicios;1979TIV;53,00
varones;de 25 a 54;servicios;1979TIII;47,81
varones;de 25 a 54;servicios;1979TII;53,25
varones;de 25 a 54;servicios;1979TI;51,14
varones;de 25 a 54;servicios;1978TIV;50,74
varones;de 25 a 54;servicios;1978TIII;45,74
varones;de 25 a 54;servicios;1978TII;46,99
varones;de 25 a 54;servicios;1978TI;47,47
varones;de 25 a 54;servicios;1977TIV;44,56
varones;de 25 a 54;servicios;1977TIII;49,46
varones;de 25 a 54;servicios;1977TII;50,33
varones;de 25 a 54;servicios;1977TI;53,74
varones;de 25 a 54;servicios;1976TIV;51,17
varones;de 25 a 54;servicios;1976TIII;50,36
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1995TIV;51,16
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1995TIII;49,60
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1995TII;49,74
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1995TI;47,72
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1994TIV;46,14
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1994TIII;44,54
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1994TII;42,71
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1994TI;43,41
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1993TIV;43,32
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1993TIII;42,34
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1993TII;42,69
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1993TI;43,56
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1992TIV;42,08
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1992TIII;39,29
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1992TII;41,53
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1992TI;43,01
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1991TIV;41,13
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1991TIII;40,88
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1991TII;41,74
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1991TI;42,22
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1990TIV;40,89
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1990TIII;40,97
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1990TII;42,14
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1990TI;41,35
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1989TIV;41,16
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1989TIII;42,23
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1989TII;42,95
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1989TI;42,11
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1988TIV;40,19
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1988TIII;41,03
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1988TII;39,05
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1988TI;40,43
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1987TIV;38,46
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1987TIII;39,46
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1987TII;38,72
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1987TI;21,20
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1986TIV;19,31
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1986TIII;20,81
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1986TII;20,43
varones;de 25 a 54;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1986TI;19,46
