Sexo;Edad;Tiempo de búsqueda de empleo;Periodo;Total
Mujeres;70 y más años;Ya ha encontrado empleo;2011T4;..
Mujeres;70 y más años;Ya ha encontrado empleo;2011T3;..
Mujeres;70 y más años;Ya ha encontrado empleo;2011T2;0,2
Mujeres;70 y más años;Ya ha encontrado empleo;2011T1;0,1
Mujeres;70 y más años;Ya ha encontrado empleo;2010T4;..
Mujeres;70 y más años;Ya ha encontrado empleo;2010T3;..
Mujeres;70 y más años;Ya ha encontrado empleo;2010T2;..
Mujeres;70 y más años;Ya ha encontrado empleo;2010T1;..
Mujeres;70 y más años;Ya ha encontrado empleo;2009T4;0,5
Mujeres;70 y más años;Ya ha encontrado empleo;2009T3;..
Mujeres;70 y más años;Ya ha encontrado empleo;2009T2;..
Mujeres;70 y más años;Ya ha encontrado empleo;2009T1;..
Mujeres;70 y más años;Ya ha encontrado empleo;2008T4;..
Mujeres;70 y más años;Ya ha encontrado empleo;2008T3;..
Mujeres;70 y más años;Ya ha encontrado empleo;2008T2;..
Mujeres;70 y más años;Ya ha encontrado empleo;2008T1;..
Mujeres;70 y más años;Ya ha encontrado empleo;2007T4;..
Mujeres;70 y más años;Ya ha encontrado empleo;2007T3;..
Mujeres;70 y más años;Ya ha encontrado empleo;2007T2;..
Mujeres;70 y más años;Ya ha encontrado empleo;2007T1;..
Mujeres;70 y más años;Ya ha encontrado empleo;2006T4;0,3
Mujeres;70 y más años;Ya ha encontrado empleo;2006T3;..
Mujeres;70 y más años;Ya ha encontrado empleo;2006T2;..
Mujeres;70 y más años;Ya ha encontrado empleo;2006T1;..
Mujeres;70 y más años;Ya ha encontrado empleo;2005T4;..
Mujeres;70 y más años;Ya ha encontrado empleo;2005T3;..
Mujeres;70 y más años;Ya ha encontrado empleo;2005T2;..
Mujeres;70 y más años;Ya ha encontrado empleo;2005T1;..
Mujeres;70 y más años;Ya ha encontrado empleo;2004T4;..
Mujeres;70 y más años;Ya ha encontrado empleo;2004T3;..
Mujeres;70 y más años;Ya ha encontrado empleo;2004T2;..
Mujeres;70 y más años;Ya ha encontrado empleo;2004T1;..
Mujeres;70 y más años;Ya ha encontrado empleo;2003T4;..
Mujeres;70 y más años;Ya ha encontrado empleo;2003T3;..
Mujeres;70 y más años;Ya ha encontrado empleo;2003T2;..
Mujeres;70 y más años;Ya ha encontrado empleo;2003T1;..
Mujeres;70 y más años;Ya ha encontrado empleo;2002T4;..
Mujeres;70 y más años;Ya ha encontrado empleo;2002T3;..
Mujeres;70 y más años;Ya ha encontrado empleo;2002T2;..
Mujeres;70 y más años;Ya ha encontrado empleo;2002T1;..
Mujeres;70 y más años;Menos de 1 mes;2025T4;..
Mujeres;70 y más años;Menos de 1 mes;2025T3;..
Mujeres;70 y más años;Menos de 1 mes;2025T2;..
Mujeres;70 y más años;Menos de 1 mes;2025T1;..
Mujeres;70 y más años;Menos de 1 mes;2024T4;..
Mujeres;70 y más años;Menos de 1 mes;2024T3;..
Mujeres;70 y más años;Menos de 1 mes;2024T2;..
Mujeres;70 y más años;Menos de 1 mes;2024T1;..
Mujeres;70 y más años;Menos de 1 mes;2023T4;..
Mujeres;70 y más años;Menos de 1 mes;2023T3;..
Mujeres;70 y más años;Menos de 1 mes;2023T2;..
Mujeres;70 y más años;Menos de 1 mes;2023T1;..
Mujeres;70 y más años;Menos de 1 mes;2022T4;..
Mujeres;70 y más años;Menos de 1 mes;2022T3;0,2
Mujeres;70 y más años;Menos de 1 mes;2022T2;..
Mujeres;70 y más años;Menos de 1 mes;2022T1;..
Mujeres;70 y más años;Menos de 1 mes;2021T4;..
Mujeres;70 y más años;Menos de 1 mes;2021T3;..
Mujeres;70 y más años;Menos de 1 mes;2021T2;..
Mujeres;70 y más años;Menos de 1 mes;2021T1;..
Mujeres;70 y más años;Menos de 1 mes;2020T4;..
Mujeres;70 y más años;Menos de 1 mes;2020T3;..
Mujeres;70 y más años;Menos de 1 mes;2020T2;..
Mujeres;70 y más años;Menos de 1 mes;2020T1;..
Mujeres;70 y más años;Menos de 1 mes;2019T4;..
Mujeres;70 y más años;Menos de 1 mes;2019T3;..
Mujeres;70 y más años;Menos de 1 mes;2019T2;..
Mujeres;70 y más años;Menos de 1 mes;2019T1;..
Mujeres;70 y más años;Menos de 1 mes;2018T4;..
Mujeres;70 y más años;Menos de 1 mes;2018T3;..
Mujeres;70 y más años;Menos de 1 mes;2018T2;..
Mujeres;70 y más años;Menos de 1 mes;2018T1;..
Mujeres;70 y más años;Menos de 1 mes;2017T4;..
Mujeres;70 y más años;Menos de 1 mes;2017T3;..
Mujeres;70 y más años;Menos de 1 mes;2017T2;..
Mujeres;70 y más años;Menos de 1 mes;2017T1;..
Mujeres;70 y más años;Menos de 1 mes;2016T4;..
Mujeres;70 y más años;Menos de 1 mes;2016T3;..
Mujeres;70 y más años;Menos de 1 mes;2016T2;..
Mujeres;70 y más años;Menos de 1 mes;2016T1;..
Mujeres;70 y más años;Menos de 1 mes;2015T4;..
Mujeres;70 y más años;Menos de 1 mes;2015T3;..
Mujeres;70 y más años;Menos de 1 mes;2015T2;..
Mujeres;70 y más años;Menos de 1 mes;2015T1;..
Mujeres;70 y más años;Menos de 1 mes;2014T4;..
Mujeres;70 y más años;Menos de 1 mes;2014T3;..
Mujeres;70 y más años;Menos de 1 mes;2014T2;..
Mujeres;70 y más años;Menos de 1 mes;2014T1;..
Mujeres;70 y más años;Menos de 1 mes;2013T4;..
Mujeres;70 y más años;Menos de 1 mes;2013T3;..
Mujeres;70 y más años;Menos de 1 mes;2013T2;..
Mujeres;70 y más años;Menos de 1 mes;2013T1;..
Mujeres;70 y más años;Menos de 1 mes;2012T4;..
Mujeres;70 y más años;Menos de 1 mes;2012T3;..
Mujeres;70 y más años;Menos de 1 mes;2012T2;0,1
Mujeres;70 y más años;Menos de 1 mes;2012T1;..
Mujeres;70 y más años;Menos de 1 mes;2011T4;..
Mujeres;70 y más años;Menos de 1 mes;2011T3;..
Mujeres;70 y más años;Menos de 1 mes;2011T2;..
Mujeres;70 y más años;Menos de 1 mes;2011T1;..
Mujeres;70 y más años;Menos de 1 mes;2010T4;..
Mujeres;70 y más años;Menos de 1 mes;2010T3;..
Mujeres;70 y más años;Menos de 1 mes;2010T2;..
Mujeres;70 y más años;Menos de 1 mes;2010T1;..
Mujeres;70 y más años;Menos de 1 mes;2009T4;..
Mujeres;70 y más años;Menos de 1 mes;2009T3;..
Mujeres;70 y más años;Menos de 1 mes;2009T2;..
Mujeres;70 y más años;Menos de 1 mes;2009T1;..
Mujeres;70 y más años;Menos de 1 mes;2008T4;..
Mujeres;70 y más años;Menos de 1 mes;2008T3;..
Mujeres;70 y más años;Menos de 1 mes;2008T2;..
Mujeres;70 y más años;Menos de 1 mes;2008T1;..
Mujeres;70 y más años;Menos de 1 mes;2007T4;..
Mujeres;70 y más años;Menos de 1 mes;2007T3;..
Mujeres;70 y más años;Menos de 1 mes;2007T2;..
Mujeres;70 y más años;Menos de 1 mes;2007T1;..
Mujeres;70 y más años;Menos de 1 mes;2006T4;..
Mujeres;70 y más años;Menos de 1 mes;2006T3;..
Mujeres;70 y más años;Menos de 1 mes;2006T2;..
Mujeres;70 y más años;Menos de 1 mes;2006T1;..
Mujeres;70 y más años;Menos de 1 mes;2005T4;..
Mujeres;70 y más años;Menos de 1 mes;2005T3;0,7
Mujeres;70 y más años;Menos de 1 mes;2005T2;..
Mujeres;70 y más años;Menos de 1 mes;2005T1;..
Mujeres;70 y más años;Menos de 1 mes;2004T4;..
Mujeres;70 y más años;Menos de 1 mes;2004T3;..
Mujeres;70 y más años;Menos de 1 mes;2004T2;..
Mujeres;70 y más años;Menos de 1 mes;2004T1;..
Mujeres;70 y más años;Menos de 1 mes;2003T4;..
Mujeres;70 y más años;Menos de 1 mes;2003T3;..
Mujeres;70 y más años;Menos de 1 mes;2003T2;..
Mujeres;70 y más años;Menos de 1 mes;2003T1;..
Mujeres;70 y más años;Menos de 1 mes;2002T4;0,2
Mujeres;70 y más años;Menos de 1 mes;2002T3;..
Mujeres;70 y más años;Menos de 1 mes;2002T2;..
Mujeres;70 y más años;Menos de 1 mes;2002T1;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2025T4;0,7
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2025T3;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2025T2;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2025T1;0,2
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2024T4;0,1
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2024T3;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2024T2;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2024T1;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2023T4;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2023T3;1,7
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2023T2;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2023T1;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2022T4;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2022T3;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2022T2;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2022T1;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2021T4;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2021T3;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2021T2;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2021T1;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2020T4;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2020T3;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2020T2;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2020T1;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2019T4;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2019T3;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2019T2;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2019T1;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2018T4;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2018T3;0,2
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2018T2;0,2
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2018T1;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2017T4;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2017T3;0,6
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2017T2;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2017T1;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2016T4;0,6
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2016T3;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2016T2;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2016T1;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2015T4;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2015T3;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2015T2;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2015T1;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2014T4;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2014T3;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2014T2;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2014T1;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2013T4;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2013T3;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2013T2;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2013T1;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2012T4;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2012T3;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2012T2;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2012T1;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2011T4;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2011T3;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2011T2;0,4
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2011T1;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2010T4;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2010T3;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2010T2;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2010T1;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2009T4;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2009T3;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2009T2;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2009T1;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2008T4;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2008T3;0,2
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2008T2;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2008T1;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2007T4;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2007T3;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2007T2;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2007T1;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2006T4;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2006T3;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2006T2;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2006T1;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2005T4;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2005T3;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2005T2;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2005T1;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2004T4;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2004T3;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2004T2;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2004T1;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2003T4;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2003T3;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2003T2;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2003T1;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2002T4;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2002T3;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2002T2;..
Mujeres;70 y más años;De 1 mes a menos de 3 meses;2002T1;0,1
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2025T4;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2025T3;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2025T2;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2025T1;0,1
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2024T4;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2024T3;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2024T2;0,4
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2024T1;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2023T4;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2023T3;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2023T2;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2023T1;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2022T4;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2022T3;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2022T2;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2022T1;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2021T4;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2021T3;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2021T2;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2021T1;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2020T4;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2020T3;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2020T2;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2020T1;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2019T4;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2019T3;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2019T2;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2019T1;0,1
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2018T4;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2018T3;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2018T2;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2018T1;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2017T4;0,6
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2017T3;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2017T2;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2017T1;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2016T4;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2016T3;0,2
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2016T2;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2016T1;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2015T4;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2015T3;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2015T2;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2015T1;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2014T4;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2014T3;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2014T2;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2014T1;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2013T4;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2013T3;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2013T2;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2013T1;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2012T4;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2012T3;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2012T2;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2012T1;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2011T4;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2011T3;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2011T2;0,5
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2011T1;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2010T4;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2010T3;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2010T2;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2010T1;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2009T4;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2009T3;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2009T2;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2009T1;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2008T4;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2008T3;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2008T2;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2008T1;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2007T4;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2007T3;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2007T2;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2007T1;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2006T4;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2006T3;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2006T2;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2006T1;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2005T4;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2005T3;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2005T2;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2005T1;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2004T4;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2004T3;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2004T2;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2004T1;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2003T4;0,7
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2003T3;0,2
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2003T2;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2003T1;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2002T4;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2002T3;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2002T2;..
Mujeres;70 y más años;De 3 meses a menos de 6 meses;2002T1;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2025T4;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2025T3;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2025T2;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2025T1;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2024T4;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2024T3;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2024T2;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2024T1;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2023T4;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2023T3;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2023T2;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2023T1;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2022T4;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2022T3;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2022T2;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2022T1;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2021T4;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2021T3;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2021T2;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2021T1;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2020T4;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2020T3;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2020T2;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2020T1;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2019T4;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2019T3;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2019T2;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2019T1;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2018T4;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2018T3;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2018T2;0,1
Mujeres;70 y más años;De 6 meses a menos de 1 año;2018T1;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2017T4;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2017T3;..
Mujeres;70 y más años;De 6 meses a menos de 1 año;2017T2;0,6
