Sexo;Edad;Nacionalidad;Periodo;Total
Ambos sexos;Total;Extranjera: Resto de Europa;2025T2;272,1
Ambos sexos;Total;Extranjera: Resto de Europa;2025T1;289,7
Ambos sexos;Total;Extranjera: Resto de Europa;2024T4;289,2
Ambos sexos;Total;Extranjera: Resto de Europa;2024T3;277,5
Ambos sexos;Total;Extranjera: Resto de Europa;2024T2;263,8
Ambos sexos;Total;Extranjera: Resto de Europa;2024T1;292,4
Ambos sexos;Total;Extranjera: Resto de Europa;2023T4;311,3
Ambos sexos;Total;Extranjera: Resto de Europa;2023T3;275,7
Ambos sexos;Total;Extranjera: Resto de Europa;2023T2;260,1
Ambos sexos;Total;Extranjera: Resto de Europa;2023T1;269,4
Ambos sexos;Total;Extranjera: Resto de Europa;2022T4;241,2
Ambos sexos;Total;Extranjera: Resto de Europa;2022T3;238,7
Ambos sexos;Total;Extranjera: Resto de Europa;2022T2;228,1
Ambos sexos;Total;Extranjera: Resto de Europa;2022T1;201
Ambos sexos;Total;Extranjera: Resto de Europa;2021T4;208,3
Ambos sexos;Total;Extranjera: Resto de Europa;2021T3;225,3
Ambos sexos;Total;Extranjera: Resto de Europa;2021T2;223,5
Ambos sexos;Total;Extranjera: Resto de Europa;2021T1;232
Ambos sexos;Total;Extranjera: Resto de Europa;2020T4;230,5
Ambos sexos;Total;Extranjera: Resto de Europa;2020T3;241
Ambos sexos;Total;Extranjera: Resto de Europa;2020T2;247,9
Ambos sexos;Total;Extranjera: Resto de Europa;2020T1;254
Ambos sexos;Total;Extranjera: Resto de Europa;2019T4;198,1
Ambos sexos;Total;Extranjera: Resto de Europa;2019T3;186,7
Ambos sexos;Total;Extranjera: Resto de Europa;2019T2;183,1
Ambos sexos;Total;Extranjera: Resto de Europa;2019T1;162,1
Ambos sexos;Total;Extranjera: Resto de Europa;2018T4;156,9
Ambos sexos;Total;Extranjera: Resto de Europa;2018T3;162,8
Ambos sexos;Total;Extranjera: Resto de Europa;2018T2;148,4
Ambos sexos;Total;Extranjera: Resto de Europa;2018T1;151,8
Ambos sexos;Total;Extranjera: Resto de Europa;2017T4;155,9
Ambos sexos;Total;Extranjera: Resto de Europa;2017T3;142,2
Ambos sexos;Total;Extranjera: Resto de Europa;2017T2;133,9
Ambos sexos;Total;Extranjera: Resto de Europa;2017T1;131,6
Ambos sexos;Total;Extranjera: Resto de Europa;2016T4;122,1
Ambos sexos;Total;Extranjera: Resto de Europa;2016T3;107,5
Ambos sexos;Total;Extranjera: Resto de Europa;2016T2;126,1
Ambos sexos;Total;Extranjera: Resto de Europa;2016T1;139
Ambos sexos;Total;Extranjera: Resto de Europa;2015T4;151,2
Ambos sexos;Total;Extranjera: Resto de Europa;2015T3;163,2
Ambos sexos;Total;Extranjera: Resto de Europa;2015T2;177,2
Ambos sexos;Total;Extranjera: Resto de Europa;2015T1;170,4
Ambos sexos;Total;Extranjera: Resto de Europa;2014T4;148,2
Ambos sexos;Total;Extranjera: Resto de Europa;2014T3;127,7
Ambos sexos;Total;Extranjera: Resto de Europa;2014T2;120,7
Ambos sexos;Total;Extranjera: Resto de Europa;2014T1;107,9
Ambos sexos;Total;Extranjera: Resto de Europa;2013T4;127,5
Ambos sexos;Total;Extranjera: Resto de Europa;2013T3;136,1
Ambos sexos;Total;Extranjera: Resto de Europa;2013T2;118,9
Ambos sexos;Total;Extranjera: Resto de Europa;2013T1;136,2
Ambos sexos;Total;Extranjera: Resto de Europa;2012T4;154,7
Ambos sexos;Total;Extranjera: Resto de Europa;2012T3;153,1
Ambos sexos;Total;Extranjera: Resto de Europa;2012T2;143,6
Ambos sexos;Total;Extranjera: Resto de Europa;2012T1;149,3
Ambos sexos;Total;Extranjera: Resto de Europa;2011T4;158,6
Ambos sexos;Total;Extranjera: Resto de Europa;2011T3;171
Ambos sexos;Total;Extranjera: Resto de Europa;2011T2;161
Ambos sexos;Total;Extranjera: Resto de Europa;2011T1;148,5
Ambos sexos;Total;Extranjera: Resto de Europa;2010T4;151,6
Ambos sexos;Total;Extranjera: Resto de Europa;2010T3;157,2
Ambos sexos;Total;Extranjera: Resto de Europa;2010T2;136,7
Ambos sexos;Total;Extranjera: Resto de Europa;2010T1;114,9
Ambos sexos;Total;Extranjera: Resto de Europa;2009T4;124,5
Ambos sexos;Total;Extranjera: Resto de Europa;2009T3;117,3
Ambos sexos;Total;Extranjera: Resto de Europa;2009T2;110,7
Ambos sexos;Total;Extranjera: Resto de Europa;2009T1;125,1
Ambos sexos;Total;Extranjera: Resto de Europa;2008T4;129,5
Ambos sexos;Total;Extranjera: Resto de Europa;2008T3;134,9
Ambos sexos;Total;Extranjera: Resto de Europa;2008T2;128,1
Ambos sexos;Total;Extranjera: Resto de Europa;2008T1;136,8
Ambos sexos;Total;Extranjera: Resto de Europa;2007T4;119,4
Ambos sexos;Total;Extranjera: Resto de Europa;2007T3;124,5
Ambos sexos;Total;Extranjera: Resto de Europa;2007T2;122,5
Ambos sexos;Total;Extranjera: Resto de Europa;2007T1;120,7
Ambos sexos;Total;Extranjera: Resto de Europa;2006T4;604,6
Ambos sexos;Total;Extranjera: Resto de Europa;2006T3;575,4
Ambos sexos;Total;Extranjera: Resto de Europa;2006T2;533,5
Ambos sexos;Total;Extranjera: Resto de Europa;2006T1;521,9
Ambos sexos;Total;Extranjera: Resto de Europa;2005T4;501,3
Ambos sexos;Total;Extranjera: Resto de Europa;2005T3;462,2
Ambos sexos;Total;Extranjera: Resto de Europa;2005T2;480,2
Ambos sexos;Total;Extranjera: Resto de Europa;2005T1;436,1
Ambos sexos;Total;Extranjera: Resto de Europa;2004T4;435,5
Ambos sexos;Total;Extranjera: Resto de Europa;2004T3;350,2
Ambos sexos;Total;Extranjera: Resto de Europa;2004T2;326,9
Ambos sexos;Total;Extranjera: Resto de Europa;2004T1;357,7
Ambos sexos;Total;Extranjera: Resto de Europa;2003T4;333,3
Ambos sexos;Total;Extranjera: Resto de Europa;2003T3;327,6
Ambos sexos;Total;Extranjera: Resto de Europa;2003T2;309
Ambos sexos;Total;Extranjera: Resto de Europa;2003T1;271,9
Ambos sexos;Total;Extranjera: Resto de Europa;2002T4;226,4
Ambos sexos;Total;Extranjera: Resto de Europa;2002T3;210,2
Ambos sexos;Total;Extranjera: Resto de Europa;2002T2;187,4
Ambos sexos;Total;Extranjera: Resto de Europa;2002T1;165,7
Ambos sexos;Total;Extranjera: América Latina;2025T4;1.724,9
Ambos sexos;Total;Extranjera: América Latina;2025T3;1.775,9
Ambos sexos;Total;Extranjera: América Latina;2025T2;1.689,8
Ambos sexos;Total;Extranjera: América Latina;2025T1;1.675,1
Ambos sexos;Total;Extranjera: América Latina;2024T4;1.648,7
Ambos sexos;Total;Extranjera: América Latina;2024T3;1.611,9
Ambos sexos;Total;Extranjera: América Latina;2024T2;1.600,3
Ambos sexos;Total;Extranjera: América Latina;2024T1;1.555,8
Ambos sexos;Total;Extranjera: América Latina;2023T4;1.495,8
Ambos sexos;Total;Extranjera: América Latina;2023T3;1.517,6
Ambos sexos;Total;Extranjera: América Latina;2023T2;1.426,4
Ambos sexos;Total;Extranjera: América Latina;2023T1;1.378,5
Ambos sexos;Total;Extranjera: América Latina;2022T4;1.360,5
Ambos sexos;Total;Extranjera: América Latina;2022T3;1.314,6
Ambos sexos;Total;Extranjera: América Latina;2022T2;1.224,3
Ambos sexos;Total;Extranjera: América Latina;2022T1;1.187,9
Ambos sexos;Total;Extranjera: América Latina;2021T4;1.167,2
Ambos sexos;Total;Extranjera: América Latina;2021T3;1.198,6
Ambos sexos;Total;Extranjera: América Latina;2021T2;1.213,8
Ambos sexos;Total;Extranjera: América Latina;2021T1;1.151,8
Ambos sexos;Total;Extranjera: América Latina;2020T4;1.130,6
Ambos sexos;Total;Extranjera: América Latina;2020T3;1.086,5
Ambos sexos;Total;Extranjera: América Latina;2020T2;962,6
Ambos sexos;Total;Extranjera: América Latina;2020T1;997
Ambos sexos;Total;Extranjera: América Latina;2019T4;953,9
Ambos sexos;Total;Extranjera: América Latina;2019T3;916,2
Ambos sexos;Total;Extranjera: América Latina;2019T2;902,4
Ambos sexos;Total;Extranjera: América Latina;2019T1;884,7
Ambos sexos;Total;Extranjera: América Latina;2018T4;872,6
Ambos sexos;Total;Extranjera: América Latina;2018T3;864,4
Ambos sexos;Total;Extranjera: América Latina;2018T2;876,7
Ambos sexos;Total;Extranjera: América Latina;2018T1;848,3
Ambos sexos;Total;Extranjera: América Latina;2017T4;875,2
Ambos sexos;Total;Extranjera: América Latina;2017T3;836,8
Ambos sexos;Total;Extranjera: América Latina;2017T2;797,3
Ambos sexos;Total;Extranjera: América Latina;2017T1;812,4
Ambos sexos;Total;Extranjera: América Latina;2016T4;798,8
Ambos sexos;Total;Extranjera: América Latina;2016T3;790,1
Ambos sexos;Total;Extranjera: América Latina;2016T2;802
Ambos sexos;Total;Extranjera: América Latina;2016T1;807,8
Ambos sexos;Total;Extranjera: América Latina;2015T4;794
Ambos sexos;Total;Extranjera: América Latina;2015T3;774,8
Ambos sexos;Total;Extranjera: América Latina;2015T2;790,5
Ambos sexos;Total;Extranjera: América Latina;2015T1;812,1
Ambos sexos;Total;Extranjera: América Latina;2014T4;828,4
Ambos sexos;Total;Extranjera: América Latina;2014T3;891,7
Ambos sexos;Total;Extranjera: América Latina;2014T2;920,6
Ambos sexos;Total;Extranjera: América Latina;2014T1;982
Ambos sexos;Total;Extranjera: América Latina;2013T4;985,5
Ambos sexos;Total;Extranjera: América Latina;2013T3;1.053,4
Ambos sexos;Total;Extranjera: América Latina;2013T2;1.111,2
Ambos sexos;Total;Extranjera: América Latina;2013T1;1.198,1
Ambos sexos;Total;Extranjera: América Latina;2012T4;1.248,3
Ambos sexos;Total;Extranjera: América Latina;2012T3;1.262
Ambos sexos;Total;Extranjera: América Latina;2012T2;1.293
Ambos sexos;Total;Extranjera: América Latina;2012T1;1.336,6
Ambos sexos;Total;Extranjera: América Latina;2011T4;1.393,5
Ambos sexos;Total;Extranjera: América Latina;2011T3;1.419,4
Ambos sexos;Total;Extranjera: América Latina;2011T2;1.475,8
Ambos sexos;Total;Extranjera: América Latina;2011T1;1.481,4
Ambos sexos;Total;Extranjera: América Latina;2010T4;1.501,7
Ambos sexos;Total;Extranjera: América Latina;2010T3;1.559
Ambos sexos;Total;Extranjera: América Latina;2010T2;1.554
Ambos sexos;Total;Extranjera: América Latina;2010T1;1.596,2
Ambos sexos;Total;Extranjera: América Latina;2009T4;1.594,9
Ambos sexos;Total;Extranjera: América Latina;2009T3;1.628,9
Ambos sexos;Total;Extranjera: América Latina;2009T2;1.671,2
Ambos sexos;Total;Extranjera: América Latina;2009T1;1.616,2
Ambos sexos;Total;Extranjera: América Latina;2008T4;1.632,4
Ambos sexos;Total;Extranjera: América Latina;2008T3;1.633,5
Ambos sexos;Total;Extranjera: América Latina;2008T2;1.559,4
Ambos sexos;Total;Extranjera: América Latina;2008T1;1.554,1
Ambos sexos;Total;Extranjera: América Latina;2007T4;1.555
Ambos sexos;Total;Extranjera: América Latina;2007T3;1.526,1
Ambos sexos;Total;Extranjera: América Latina;2007T2;1.416,5
Ambos sexos;Total;Extranjera: América Latina;2007T1;1.411,5
Ambos sexos;Total;Extranjera: América Latina;2006T4;1.347,8
Ambos sexos;Total;Extranjera: América Latina;2006T3;1.282,3
Ambos sexos;Total;Extranjera: América Latina;2006T2;1.288,8
Ambos sexos;Total;Extranjera: América Latina;2006T1;1.233,8
Ambos sexos;Total;Extranjera: América Latina;2005T4;1.149,1
Ambos sexos;Total;Extranjera: América Latina;2005T3;1.183,8
Ambos sexos;Total;Extranjera: América Latina;2005T2;1.127,5
Ambos sexos;Total;Extranjera: América Latina;2005T1;1.079,7
Ambos sexos;Total;Extranjera: América Latina;2004T4;1.003,6
Ambos sexos;Total;Extranjera: América Latina;2004T3;976,2
Ambos sexos;Total;Extranjera: América Latina;2004T2;905
Ambos sexos;Total;Extranjera: América Latina;2004T1;832,5
Ambos sexos;Total;Extranjera: América Latina;2003T4;820,2
Ambos sexos;Total;Extranjera: América Latina;2003T3;775,1
Ambos sexos;Total;Extranjera: América Latina;2003T2;711
Ambos sexos;Total;Extranjera: América Latina;2003T1;683,8
Ambos sexos;Total;Extranjera: América Latina;2002T4;619,3
Ambos sexos;Total;Extranjera: América Latina;2002T3;571,4
Ambos sexos;Total;Extranjera: América Latina;2002T2;553,9
Ambos sexos;Total;Extranjera: América Latina;2002T1;460,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2025T4;1.045,9
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2025T3;1.014,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2025T2;1.043,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2025T1;995,4
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2024T4;927,1
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2024T3;922,2
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2024T2;975,4
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2024T1;935,7
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2023T4;949,9
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2023T3;940,2
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2023T2;952
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2023T1;937
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2022T4;887,3
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2022T3;861,7
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2022T2;969
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2022T1;871,5
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2021T4;882,7
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2021T3;871,7
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2021T2;794,8
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2021T1;739,7
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2020T4;786
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2020T3;801,9
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2020T2;726,9
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2020T1;786,1
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2019T4;796,1
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2019T3;809,8
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2019T2;798,8
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2019T1;766,4
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2018T4;778,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2018T3;757
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2018T2;766
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2018T1;733,7
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2017T4;730,4
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2017T3;708,7
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2017T2;760,3
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2017T1;761,2
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2016T4;750,4
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2016T3;766,8
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2016T2;792,3
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2016T1;773,4
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2015T4;781,7
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2015T3;818,3
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2015T2;815
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2015T1;773,8
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2014T4;747,9
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2014T3;728,7
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2014T2;755,4
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2014T1;724,2
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2013T4;787,1
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2013T3;799,5
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2013T2;806,8
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2013T1;815,9
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2012T4;800,3
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2012T3;789,1
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2012T2;789,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2012T1;816
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2011T4;816,3
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2011T3;775,3
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2011T2;763,1
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2011T1;723,8
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2010T4;733,3
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2010T3;718,2
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2010T2;737,8
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2010T1;762,2
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2009T4;727,5
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2009T3;719,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2009T2;734,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2009T1;768,9
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2008T4;709,7
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2008T3;697,2
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2008T2;691,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2008T1;673,3
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2007T4;593,7
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2007T3;604,5
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2007T2;609,2
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2007T1;575,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2006T4;590,4
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2006T3;583,6
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2006T2;544,4
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2006T1;526
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2005T4;498,1
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2005T3;472
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2005T2;462
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2005T1;442,5
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2004T4;414,9
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2004T3;404,7
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2004T2;381,4
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2004T1;408,2
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2003T4;417,4
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2003T3;385,7
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2003T2;352,9
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2003T1;311,7
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2002T4;303
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2002T3;268,7
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2002T2;255,1
Ambos sexos;Total;Extranjera: Resto del mundo y apátrida;2002T1;242
Ambos sexos;De 16 a 24 años;Total;2025T4;1.772,5
Ambos sexos;De 16 a 24 años;Total;2025T3;1.983,7
Ambos sexos;De 16 a 24 años;Total;2025T2;1.836,3
Ambos sexos;De 16 a 24 años;Total;2025T1;1.700
Ambos sexos;De 16 a 24 años;Total;2024T4;1.744,3
Ambos sexos;De 16 a 24 años;Total;2024T3;1.946,4
Ambos sexos;De 16 a 24 años;Total;2024T2;1.769,6
Ambos sexos;De 16 a 24 años;Total;2024T1;1.678,7
Ambos sexos;De 16 a 24 años;Total;2023T4;1.686,6
Ambos sexos;De 16 a 24 años;Total;2023T3;1.856,9
Ambos sexos;De 16 a 24 años;Total;2023T2;1.672,3
Ambos sexos;De 16 a 24 años;Total;2023T1;1.570,7
Ambos sexos;De 16 a 24 años;Total;2022T4;1.574,6
Ambos sexos;De 16 a 24 años;Total;2022T3;1.732,3
Ambos sexos;De 16 a 24 años;Total;2022T2;1.637,2
Ambos sexos;De 16 a 24 años;Total;2022T1;1.501,5
Ambos sexos;De 16 a 24 años;Total;2021T4;1.466,5
Ambos sexos;De 16 a 24 años;Total;2021T3;1.666,3
Ambos sexos;De 16 a 24 años;Total;2021T2;1.532,7
Ambos sexos;De 16 a 24 años;Total;2021T1;1.388,4
Ambos sexos;De 16 a 24 años;Total;2020T4;1.426,1
Ambos sexos;De 16 a 24 años;Total;2020T3;1.538,7
Ambos sexos;De 16 a 24 años;Total;2020T2;1.288,1
Ambos sexos;De 16 a 24 años;Total;2020T1;1.473,6
Ambos sexos;De 16 a 24 años;Total;2019T4;1.516,6
Ambos sexos;De 16 a 24 años;Total;2019T3;1.657,6
Ambos sexos;De 16 a 24 años;Total;2019T2;1.528,5
Ambos sexos;De 16 a 24 años;Total;2019T1;1.455,1
Ambos sexos;De 16 a 24 años;Total;2018T4;1.499,7
Ambos sexos;De 16 a 24 años;Total;2018T3;1.602,2
Ambos sexos;De 16 a 24 años;Total;2018T2;1.507
Ambos sexos;De 16 a 24 años;Total;2018T1;1.417,9
Ambos sexos;De 16 a 24 años;Total;2017T4;1.489,9
Ambos sexos;De 16 a 24 años;Total;2017T3;1.610
Ambos sexos;De 16 a 24 años;Total;2017T2;1.476,8
Ambos sexos;De 16 a 24 años;Total;2017T1;1.420,7
Ambos sexos;De 16 a 24 años;Total;2016T4;1.430,4
Ambos sexos;De 16 a 24 años;Total;2016T3;1.543,6
Ambos sexos;De 16 a 24 años;Total;2016T2;1.490,4
Ambos sexos;De 16 a 24 años;Total;2016T1;1.441,2
Ambos sexos;De 16 a 24 años;Total;2015T4;1.486,8
Ambos sexos;De 16 a 24 años;Total;2015T3;1.645,8
Ambos sexos;De 16 a 24 años;Total;2015T2;1.558,9
Ambos sexos;De 16 a 24 años;Total;2015T1;1.522,7
Ambos sexos;De 16 a 24 años;Total;2014T4;1.570,8
Ambos sexos;De 16 a 24 años;Total;2014T3;1.656
Ambos sexos;De 16 a 24 años;Total;2014T2;1.582,4
Ambos sexos;De 16 a 24 años;Total;2014T1;1.588,5
Ambos sexos;De 16 a 24 años;Total;2013T4;1.652,6
Ambos sexos;De 16 a 24 años;Total;2013T3;1.776,2
Ambos sexos;De 16 a 24 años;Total;2013T2;1.706
Ambos sexos;De 16 a 24 años;Total;2013T1;1.723
Ambos sexos;De 16 a 24 años;Total;2012T4;1.724,5
Ambos sexos;De 16 a 24 años;Total;2012T3;1.886,8
Ambos sexos;De 16 a 24 años;Total;2012T2;1.824,8
Ambos sexos;De 16 a 24 años;Total;2012T1;1.799,5
Ambos sexos;De 16 a 24 años;Total;2011T4;1.843,7
Ambos sexos;De 16 a 24 años;Total;2011T3;2.027,7
Ambos sexos;De 16 a 24 años;Total;2011T2;1.945,5
Ambos sexos;De 16 a 24 años;Total;2011T1;1.926,8
Ambos sexos;De 16 a 24 años;Total;2010T4;1.981,6
Ambos sexos;De 16 a 24 años;Total;2010T3;2.134,2
Ambos sexos;De 16 a 24 años;Total;2010T2;2.094,1
Ambos sexos;De 16 a 24 años;Total;2010T1;2.064,2
Ambos sexos;De 16 a 24 años;Total;2009T4;2.113,2
Ambos sexos;De 16 a 24 años;Total;2009T3;2.311,9
Ambos sexos;De 16 a 24 años;Total;2009T2;2.261,2
Ambos sexos;De 16 a 24 años;Total;2009T1;2.288,5
