Sexo;Edad;Nacionalidad;Periodo;Total
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2010T1;187
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2009T4;188,1
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2009T3;166,5
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2009T2;168
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2009T1;160,9
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2008T4;140,4
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2008T3;143,2
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2008T2;143,1
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2008T1;139,7
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2007T4;132,6
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2007T3;127,6
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2007T2;112
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2007T1;115
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2006T4;107,6
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2006T3;95,3
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2006T2;88,1
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2006T1;80,3
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2005T4;61,2
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2005T3;63,4
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2005T2;59,6
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2005T1;53,9
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2004T4;66
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2004T3;59
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2004T2;51,2
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2004T1;57
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2003T4;57,1
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2003T3;52,3
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2003T2;46,2
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2003T1;42,2
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2002T4;37,3
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2002T3;33,8
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2002T2;28,3
Ambos sexos;De 0 a 15 años;Extranjera: Resto del mundo y apátrida;2002T1;29,1
Ambos sexos;De 16 a 24 años;Total;2025T4;4.866,6
Ambos sexos;De 16 a 24 años;Total;2025T3;4.840
Ambos sexos;De 16 a 24 años;Total;2025T2;4.852,4
Ambos sexos;De 16 a 24 años;Total;2025T1;4.826
Ambos sexos;De 16 a 24 años;Total;2024T4;4.808,4
Ambos sexos;De 16 a 24 años;Total;2024T3;4.765,1
Ambos sexos;De 16 a 24 años;Total;2024T2;4.739,4
Ambos sexos;De 16 a 24 años;Total;2024T1;4.669,3
Ambos sexos;De 16 a 24 años;Total;2023T4;4.647,8
Ambos sexos;De 16 a 24 años;Total;2023T3;4.577,4
Ambos sexos;De 16 a 24 años;Total;2023T2;4.531,3
Ambos sexos;De 16 a 24 años;Total;2023T1;4.524,2
Ambos sexos;De 16 a 24 años;Total;2022T4;4.496,5
Ambos sexos;De 16 a 24 años;Total;2022T3;4.448,4
Ambos sexos;De 16 a 24 años;Total;2022T2;4.397,8
Ambos sexos;De 16 a 24 años;Total;2022T1;4.354
Ambos sexos;De 16 a 24 años;Total;2021T4;4.323,4
Ambos sexos;De 16 a 24 años;Total;2021T3;4.302,2
Ambos sexos;De 16 a 24 años;Total;2021T2;4.286,2
Ambos sexos;De 16 a 24 años;Total;2021T1;4.260,2
Ambos sexos;De 16 a 24 años;Total;2020T4;4.302,7
Ambos sexos;De 16 a 24 años;Total;2020T3;4.288
Ambos sexos;De 16 a 24 años;Total;2020T2;4.273,6
Ambos sexos;De 16 a 24 años;Total;2020T1;4.251,7
Ambos sexos;De 16 a 24 años;Total;2019T4;4.220,2
Ambos sexos;De 16 a 24 años;Total;2019T3;4.190,2
Ambos sexos;De 16 a 24 años;Total;2019T2;4.163,1
Ambos sexos;De 16 a 24 años;Total;2019T1;4.134,9
Ambos sexos;De 16 a 24 años;Total;2018T4;4.108,1
Ambos sexos;De 16 a 24 años;Total;2018T3;4.086,4
Ambos sexos;De 16 a 24 años;Total;2018T2;4.068,4
Ambos sexos;De 16 a 24 años;Total;2018T1;4.048,9
Ambos sexos;De 16 a 24 años;Total;2017T4;4.032,4
Ambos sexos;De 16 a 24 años;Total;2017T3;4.020,5
Ambos sexos;De 16 a 24 años;Total;2017T2;4.012,5
Ambos sexos;De 16 a 24 años;Total;2017T1;4.005,4
Ambos sexos;De 16 a 24 años;Total;2016T4;3.998,9
Ambos sexos;De 16 a 24 años;Total;2016T3;3.995,4
Ambos sexos;De 16 a 24 años;Total;2016T2;3.995,5
Ambos sexos;De 16 a 24 años;Total;2016T1;3.995,9
Ambos sexos;De 16 a 24 años;Total;2015T4;3.998,1
Ambos sexos;De 16 a 24 años;Total;2015T3;4.004,2
Ambos sexos;De 16 a 24 años;Total;2015T2;4.011,1
Ambos sexos;De 16 a 24 años;Total;2015T1;4.017,3
Ambos sexos;De 16 a 24 años;Total;2014T4;4.025,5
Ambos sexos;De 16 a 24 años;Total;2014T3;4.033,5
Ambos sexos;De 16 a 24 años;Total;2014T2;4.046,1
Ambos sexos;De 16 a 24 años;Total;2014T1;4.054
Ambos sexos;De 16 a 24 años;Total;2013T4;4.075,4
Ambos sexos;De 16 a 24 años;Total;2013T3;4.096,2
Ambos sexos;De 16 a 24 años;Total;2013T2;4.126,2
Ambos sexos;De 16 a 24 años;Total;2013T1;4.150
Ambos sexos;De 16 a 24 años;Total;2012T4;4.175,9
Ambos sexos;De 16 a 24 años;Total;2012T3;4.196,7
Ambos sexos;De 16 a 24 años;Total;2012T2;4.223,7
Ambos sexos;De 16 a 24 años;Total;2012T1;4.248,1
Ambos sexos;De 16 a 24 años;Total;2011T4;4.273,6
Ambos sexos;De 16 a 24 años;Total;2011T3;4.293,2
Ambos sexos;De 16 a 24 años;Total;2011T2;4.317,7
Ambos sexos;De 16 a 24 años;Total;2011T1;4.342,7
Ambos sexos;De 16 a 24 años;Total;2010T4;4.370,8
Ambos sexos;De 16 a 24 años;Total;2010T3;4.396,4
Ambos sexos;De 16 a 24 años;Total;2010T2;4.427,4
Ambos sexos;De 16 a 24 años;Total;2010T1;4.458,1
Ambos sexos;De 16 a 24 años;Total;2009T4;4.491
Ambos sexos;De 16 a 24 años;Total;2009T3;4.520,3
Ambos sexos;De 16 a 24 años;Total;2009T2;4.552,3
Ambos sexos;De 16 a 24 años;Total;2009T1;4.581,4
Ambos sexos;De 16 a 24 años;Total;2008T4;4.609,1
Ambos sexos;De 16 a 24 años;Total;2008T3;4.628,3
Ambos sexos;De 16 a 24 años;Total;2008T2;4.647,7
Ambos sexos;De 16 a 24 años;Total;2008T1;4.660,3
Ambos sexos;De 16 a 24 años;Total;2007T4;4.673,1
Ambos sexos;De 16 a 24 años;Total;2007T3;4.677,3
Ambos sexos;De 16 a 24 años;Total;2007T2;4.687,2
Ambos sexos;De 16 a 24 años;Total;2007T1;4.692,8
Ambos sexos;De 16 a 24 años;Total;2006T4;4.694,9
Ambos sexos;De 16 a 24 años;Total;2006T3;4.706
Ambos sexos;De 16 a 24 años;Total;2006T2;4.724,9
Ambos sexos;De 16 a 24 años;Total;2006T1;4.745,8
Ambos sexos;De 16 a 24 años;Total;2005T4;4.772,3
Ambos sexos;De 16 a 24 años;Total;2005T3;4.799,7
Ambos sexos;De 16 a 24 años;Total;2005T2;4.832,2
Ambos sexos;De 16 a 24 años;Total;2005T1;4.850,2
Ambos sexos;De 16 a 24 años;Total;2004T4;4.864,8
Ambos sexos;De 16 a 24 años;Total;2004T3;4.881,3
Ambos sexos;De 16 a 24 años;Total;2004T2;4.911,7
Ambos sexos;De 16 a 24 años;Total;2004T1;4.944,4
Ambos sexos;De 16 a 24 años;Total;2003T4;4.979,3
Ambos sexos;De 16 a 24 años;Total;2003T3;5.012,3
Ambos sexos;De 16 a 24 años;Total;2003T2;5.046,3
Ambos sexos;De 16 a 24 años;Total;2003T1;5.075,8
Ambos sexos;De 16 a 24 años;Total;2002T4;5.103,6
Ambos sexos;De 16 a 24 años;Total;2002T3;5.128,7
Ambos sexos;De 16 a 24 años;Total;2002T2;5.156,9
Ambos sexos;De 16 a 24 años;Total;2002T1;5.181
Ambos sexos;De 16 a 24 años;Española;2025T4;3.922,7
Ambos sexos;De 16 a 24 años;Española;2025T3;3.880,3
Ambos sexos;De 16 a 24 años;Española;2025T2;3.898,1
Ambos sexos;De 16 a 24 años;Española;2025T1;3.889,5
Ambos sexos;De 16 a 24 años;Española;2024T4;3.893,1
Ambos sexos;De 16 a 24 años;Española;2024T3;3.898,4
Ambos sexos;De 16 a 24 años;Española;2024T2;3.893
Ambos sexos;De 16 a 24 años;Española;2024T1;3.873,8
Ambos sexos;De 16 a 24 años;Española;2023T4;3.838,5
Ambos sexos;De 16 a 24 años;Española;2023T3;3.800,2
Ambos sexos;De 16 a 24 años;Española;2023T2;3.743,6
Ambos sexos;De 16 a 24 años;Española;2023T1;3.762,7
Ambos sexos;De 16 a 24 años;Española;2022T4;3.727,7
Ambos sexos;De 16 a 24 años;Española;2022T3;3.695,1
Ambos sexos;De 16 a 24 años;Española;2022T2;3.653,1
Ambos sexos;De 16 a 24 años;Española;2022T1;3.619,3
Ambos sexos;De 16 a 24 años;Española;2021T4;3.593
Ambos sexos;De 16 a 24 años;Española;2021T3;3.583,3
Ambos sexos;De 16 a 24 años;Española;2021T2;3.581,7
Ambos sexos;De 16 a 24 años;Española;2021T1;3.522,1
Ambos sexos;De 16 a 24 años;Española;2020T4;3.605,9
Ambos sexos;De 16 a 24 años;Española;2020T3;3.592,6
Ambos sexos;De 16 a 24 años;Española;2020T2;3.563,2
Ambos sexos;De 16 a 24 años;Española;2020T1;3.550,2
Ambos sexos;De 16 a 24 años;Española;2019T4;3.541,5
Ambos sexos;De 16 a 24 años;Española;2019T3;3.510,7
Ambos sexos;De 16 a 24 años;Española;2019T2;3.506,7
Ambos sexos;De 16 a 24 años;Española;2019T1;3.472,4
Ambos sexos;De 16 a 24 años;Española;2018T4;3.447,8
Ambos sexos;De 16 a 24 años;Española;2018T3;3.427,1
Ambos sexos;De 16 a 24 años;Española;2018T2;3.404,7
Ambos sexos;De 16 a 24 años;Española;2018T1;3.381,1
Ambos sexos;De 16 a 24 años;Española;2017T4;3.377,5
Ambos sexos;De 16 a 24 años;Española;2017T3;3.391,4
Ambos sexos;De 16 a 24 años;Española;2017T2;3.393,2
Ambos sexos;De 16 a 24 años;Española;2017T1;3.401
Ambos sexos;De 16 a 24 años;Española;2016T4;3.392,5
Ambos sexos;De 16 a 24 años;Española;2016T3;3.390,7
Ambos sexos;De 16 a 24 años;Española;2016T2;3.362,3
Ambos sexos;De 16 a 24 años;Española;2016T1;3.372,5
Ambos sexos;De 16 a 24 años;Española;2015T4;3.385,6
Ambos sexos;De 16 a 24 años;Española;2015T3;3.410,6
Ambos sexos;De 16 a 24 años;Española;2015T2;3.416,1
Ambos sexos;De 16 a 24 años;Española;2015T1;3.412,5
Ambos sexos;De 16 a 24 años;Española;2014T4;3.403,2
Ambos sexos;De 16 a 24 años;Española;2014T3;3.401,9
Ambos sexos;De 16 a 24 años;Española;2014T2;3.430,1
Ambos sexos;De 16 a 24 años;Española;2014T1;3.410,9
Ambos sexos;De 16 a 24 años;Española;2013T4;3.421,6
Ambos sexos;De 16 a 24 años;Española;2013T3;3.425,8
Ambos sexos;De 16 a 24 años;Española;2013T2;3.446,4
Ambos sexos;De 16 a 24 años;Española;2013T1;3.451,5
Ambos sexos;De 16 a 24 años;Española;2012T4;3.463,4
Ambos sexos;De 16 a 24 años;Española;2012T3;3.496,2
Ambos sexos;De 16 a 24 años;Española;2012T2;3.518,7
Ambos sexos;De 16 a 24 años;Española;2012T1;3.559,7
Ambos sexos;De 16 a 24 años;Española;2011T4;3.572,2
Ambos sexos;De 16 a 24 años;Española;2011T3;3.569
Ambos sexos;De 16 a 24 años;Española;2011T2;3.595,4
Ambos sexos;De 16 a 24 años;Española;2011T1;3.625,8
Ambos sexos;De 16 a 24 años;Española;2010T4;3.659,2
Ambos sexos;De 16 a 24 años;Española;2010T3;3.673,5
Ambos sexos;De 16 a 24 años;Española;2010T2;3.685,9
Ambos sexos;De 16 a 24 años;Española;2010T1;3.713,3
Ambos sexos;De 16 a 24 años;Española;2009T4;3.718,1
Ambos sexos;De 16 a 24 años;Española;2009T3;3.712,6
Ambos sexos;De 16 a 24 años;Española;2009T2;3.729,3
Ambos sexos;De 16 a 24 años;Española;2009T1;3.784,9
Ambos sexos;De 16 a 24 años;Española;2008T4;3.796,2
Ambos sexos;De 16 a 24 años;Española;2008T3;3.809
Ambos sexos;De 16 a 24 años;Española;2008T2;3.853,1
Ambos sexos;De 16 a 24 años;Española;2008T1;3.898,8
Ambos sexos;De 16 a 24 años;Española;2007T4;3.924,8
Ambos sexos;De 16 a 24 años;Española;2007T3;3.956,5
Ambos sexos;De 16 a 24 años;Española;2007T2;3.972,7
Ambos sexos;De 16 a 24 años;Española;2007T1;4.017,5
Ambos sexos;De 16 a 24 años;Española;2006T4;4.058,8
Ambos sexos;De 16 a 24 años;Española;2006T3;4.108,6
Ambos sexos;De 16 a 24 años;Española;2006T2;4.095,2
Ambos sexos;De 16 a 24 años;Española;2006T1;4.131,6
Ambos sexos;De 16 a 24 años;Española;2005T4;4.184,4
Ambos sexos;De 16 a 24 años;Española;2005T3;4.224,3
Ambos sexos;De 16 a 24 años;Española;2005T2;4.263,2
Ambos sexos;De 16 a 24 años;Española;2005T1;4.297,8
Ambos sexos;De 16 a 24 años;Española;2004T4;4.375,5
Ambos sexos;De 16 a 24 años;Española;2004T3;4.443,4
Ambos sexos;De 16 a 24 años;Española;2004T2;4.498,5
Ambos sexos;De 16 a 24 años;Española;2004T1;4.509,6
Ambos sexos;De 16 a 24 años;Española;2003T4;4.552
Ambos sexos;De 16 a 24 años;Española;2003T3;4.623,3
Ambos sexos;De 16 a 24 años;Española;2003T2;4.652,9
Ambos sexos;De 16 a 24 años;Española;2003T1;4.696,9
Ambos sexos;De 16 a 24 años;Española;2002T4;4.757,9
Ambos sexos;De 16 a 24 años;Española;2002T3;4.802,3
Ambos sexos;De 16 a 24 años;Española;2002T2;4.834,5
Ambos sexos;De 16 a 24 años;Española;2002T1;4.890,5
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2025T4;237,7
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2025T3;259,3
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2025T2;238,6
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2025T1;245,8
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2024T4;233,5
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2024T3;228,6
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2024T2;232,2
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2024T1;215,3
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2023T4;196,4
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2023T3;193
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2023T2;195
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2023T1;186,2
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2022T4;176,9
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2022T3;182,5
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2022T2;192,3
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2022T1;180,6
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2021T4;184,2
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2021T3;188,4
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2021T2;188,4
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2021T1;189,9
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2020T4;160,8
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2020T3;168,9
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2020T2;171,5
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2020T1;183,9
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2019T4;182,3
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2019T3;179,2
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2019T2;163,1
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2019T1;157,1
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2018T4;158,6
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2018T3;155,3
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2018T2;156,2
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2018T1;145,5
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2017T4;149,2
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2017T3;152,4
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2017T2;148,4
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2017T1;143,7
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2016T4;149,2
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2016T3;145
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2016T2;140,7
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2016T1;145,9
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2015T4;144,4
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2015T3;141,1
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2015T2;137,8
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2015T1;130,6
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2014T4;120,3
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2014T3;120,3
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2014T2;114
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2014T1;108,8
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2013T4;105,9
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2013T3;106,3
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2013T2;101,4
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2013T1;90,8
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2012T4;92,6
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2012T3;88,3
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2012T2;91,1
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2012T1;82,2
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2011T4;91,4
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2011T3;85,2
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2011T2;80
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2011T1;73,6
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2010T4;68,6
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2010T3;65,6
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2010T2;67
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2010T1;55,6
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2009T4;53,1
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2009T3;55,7
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2009T2;48,8
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2009T1;42,9
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2008T4;41,4
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2008T3;48,8
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2008T2;49,5
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2008T1;51,8
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2007T4;45,4
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2007T3;47,6
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2007T2;49,8
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2007T1;40,6
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2006T4;36
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2006T3;32,9
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2006T2;34,2
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2006T1;35,2
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2005T4;25,1
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2005T3;28,2
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2005T2;35,3
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2005T1;33,1
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2004T4;25
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2004T3;23,9
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2004T2;22,2
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2004T1;18,9
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2003T4;16,4
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2003T3;12,6
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2003T2;14,1
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2003T1;20,9
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2002T4;19,6
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2002T3;22,2
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2002T2;26,4
Ambos sexos;De 16 a 24 años;Doble nacionalidad;2002T1;25,6
Ambos sexos;De 16 a 24 años;Extranjera: Total;2025T4;706,2
Ambos sexos;De 16 a 24 años;Extranjera: Total;2025T3;700,3
Ambos sexos;De 16 a 24 años;Extranjera: Total;2025T2;715,7
Ambos sexos;De 16 a 24 años;Extranjera: Total;2025T1;690,8
Ambos sexos;De 16 a 24 años;Extranjera: Total;2024T4;681,8
Ambos sexos;De 16 a 24 años;Extranjera: Total;2024T3;638,1
Ambos sexos;De 16 a 24 años;Extranjera: Total;2024T2;614,2
Ambos sexos;De 16 a 24 años;Extranjera: Total;2024T1;580,1
Ambos sexos;De 16 a 24 años;Extranjera: Total;2023T4;612,8
Ambos sexos;De 16 a 24 años;Extranjera: Total;2023T3;584,2
Ambos sexos;De 16 a 24 años;Extranjera: Total;2023T2;592,7
Ambos sexos;De 16 a 24 años;Extranjera: Total;2023T1;575,3
Ambos sexos;De 16 a 24 años;Extranjera: Total;2022T4;591,9
Ambos sexos;De 16 a 24 años;Extranjera: Total;2022T3;570,8
Ambos sexos;De 16 a 24 años;Extranjera: Total;2022T2;552,4
Ambos sexos;De 16 a 24 años;Extranjera: Total;2022T1;554,2
Ambos sexos;De 16 a 24 años;Extranjera: Total;2021T4;546,3
Ambos sexos;De 16 a 24 años;Extranjera: Total;2021T3;530,5
Ambos sexos;De 16 a 24 años;Extranjera: Total;2021T2;516
Ambos sexos;De 16 a 24 años;Extranjera: Total;2021T1;548,2
Ambos sexos;De 16 a 24 años;Extranjera: Total;2020T4;536
Ambos sexos;De 16 a 24 años;Extranjera: Total;2020T3;526,5
Ambos sexos;De 16 a 24 años;Extranjera: Total;2020T2;538,9
Ambos sexos;De 16 a 24 años;Extranjera: Total;2020T1;517,6
Ambos sexos;De 16 a 24 años;Extranjera: Total;2019T4;496,4
Ambos sexos;De 16 a 24 años;Extranjera: Total;2019T3;500,3
Ambos sexos;De 16 a 24 años;Extranjera: Total;2019T2;493,2
Ambos sexos;De 16 a 24 años;Extranjera: Total;2019T1;505,3
Ambos sexos;De 16 a 24 años;Extranjera: Total;2018T4;501,7
Ambos sexos;De 16 a 24 años;Extranjera: Total;2018T3;504
Ambos sexos;De 16 a 24 años;Extranjera: Total;2018T2;507,4
Ambos sexos;De 16 a 24 años;Extranjera: Total;2018T1;522,3
Ambos sexos;De 16 a 24 años;Extranjera: Total;2017T4;505,7
Ambos sexos;De 16 a 24 años;Extranjera: Total;2017T3;476,8
Ambos sexos;De 16 a 24 años;Extranjera: Total;2017T2;470,9
Ambos sexos;De 16 a 24 años;Extranjera: Total;2017T1;460,6
Ambos sexos;De 16 a 24 años;Extranjera: Total;2016T4;457,2
Ambos sexos;De 16 a 24 años;Extranjera: Total;2016T3;459,7
Ambos sexos;De 16 a 24 años;Extranjera: Total;2016T2;492,5
Ambos sexos;De 16 a 24 años;Extranjera: Total;2016T1;477,5
Ambos sexos;De 16 a 24 años;Extranjera: Total;2015T4;468
Ambos sexos;De 16 a 24 años;Extranjera: Total;2015T3;452,5
