fecha,tasa_paro_total,ratio_asalariados,share_empleo_publico,tasa_autoempleo,share_labores_hogar,share_estudiantes,brecha_genero_empleo,dummy_2020Q2
2022-01-01,13.731344558633824,-0.32244197911271044,-0.1524437253825397,0.31856258928641346,-0.8725200617611861,1.9403645864047192,-0.0231118917646711,0
2022-04-01,12.688385257119128,0.22445249403665457,0.029799624444059702,-0.22818924028646137,0.2646522988527664,-0.042529274175009846,-0.14150949648640498,0
2022-07-01,12.7288483543111,0.20823531923446126,-0.429100843612634,-0.1965751032469587,-0.2245696499522225,-0.29600452362230456,0.011433174551148895,0
2022-10-01,12.99030869688015,0.1719151438773423,0.15851382396686375,-0.2119922605312201,0.5712316950798275,-1.2739365822144428,0.9960912544144147,0
2023-01-01,13.376293528683275,0.11539604559206396,0.13082203931733005,-0.03936661985374634,-0.7148210909969173,1.650391231023569,0.15751246051882895,0
2023-04-01,11.668453375217103,-0.09252052408228906,-0.005324608908459538,0.09542007665168661,-0.4984578839508451,0.5197990443411484,-0.43502133224434125,0
2023-07-01,11.89145885542911,0.003441084541378814,-0.45547344534597656,-0.012166089273460301,0.28751769582861186,-0.5676172049297179,-0.26369625577111044,0
2023-10-01,11.79687016762541,0.4273042745295186,-0.08720976790779744,-0.4419445738051042,0.5340986158545782,-1.4473055336785912,-0.9853195499504377,0
2024-01-01,12.291201466078364,-0.3163511760575801,0.3259161310793637,0.3325903729235318,-1.2164731880934454,1.6245906130049867,-0.6896712909684037,0
2024-04-01,11.273731587561375,0.22886811766740323,-0.01054389839639569,-0.22859730673009437,-0.014745171364360488,0.4552154882232422,-0.12622945466421065,0
2024-07-01,11.205960019693128,0.03493873994648311,-0.3031673348435717,-0.031106907309816023,-0.12727465664092819,-0.3152204953065265,-0.5734849278136629,0
2024-10-01,10.61406593766102,0.4875020308538893,-0.1823372730849222,-0.49695832338311163,1.1017756490163535,-1.6161969134132121,-0.45715408880088404,0
2025-01-01,11.359175062921,-0.4833475819869619,0.20467403462386002,0.4705946368061582,-1.1486018529089037,2.2706518428748375,0.15732978530910913,0
2025-04-01,10.28571658783811,-0.05206770692336704,-0.35332442391437624,0.06977995699356931,-0.44194650130983604,0.3894749810200224,-0.5373625482385123,0
2025-07-01,10.452674567905184,0.2318372521135359,-0.2609612976385325,-0.2324887053067055,-0.11143981435903072,-0.2919889266652014,-0.22237041986840111,0
2025-10-01,9.932078074128723,0.1263811125708827,-0.035402168112335985,-0.1248748068938319,1.4627182708360777,-2.014056587814764,-0.2549055241637319,0
