Sexo;Grupos de edad (4);Relación con la actividad económica;Periodo;Total
Mujeres;De 55 y más años;Población de 16 y más años;1986TII;4.877,4
Mujeres;De 55 y más años;Población de 16 y más años;1986TI;4.852,2
Mujeres;De 55 y más años;Población de 16 y más años;1985TIV;4.831,3
Mujeres;De 55 y más años;Población de 16 y más años;1985TIII;4.803,4
Mujeres;De 55 y más años;Población de 16 y más años;1985TII;4.777,6
Mujeres;De 55 y más años;Población de 16 y más años;1985TI;4.745,9
Mujeres;De 55 y más años;Población de 16 y más años;1984TIV;4.718,9
Mujeres;De 55 y más años;Población de 16 y más años;1984TIII;4.691,8
Mujeres;De 55 y más años;Población de 16 y más años;1984TII;4.664,7
Mujeres;De 55 y más años;Población de 16 y más años;1984TI;4.641,0
Mujeres;De 55 y más años;Población de 16 y más años;1983TIV;4.612,3
Mujeres;De 55 y más años;Población de 16 y más años;1983TIII;4.585,5
Mujeres;De 55 y más años;Población de 16 y más años;1983TII;4.559,2
Mujeres;De 55 y más años;Población de 16 y más años;1983TI;4.534,7
Mujeres;De 55 y más años;Población de 16 y más años;1982TIV;4.511,7
Mujeres;De 55 y más años;Población de 16 y más años;1982TIII;4.482,4
Mujeres;De 55 y más años;Población de 16 y más años;1982TII;4.458,1
Mujeres;De 55 y más años;Población de 16 y más años;1982TI;4.434,4
Mujeres;De 55 y más años;Población de 16 y más años;1981TIV;4.405,1
Mujeres;De 55 y más años;Población de 16 y más años;1981TIII;4.383,5
Mujeres;De 55 y más años;Población de 16 y más años;1981TII;4.357,6
Mujeres;De 55 y más años;Población de 16 y más años;1981TI;4.335,7
Mujeres;De 55 y más años;Población de 16 y más años;1980TIV;4.343,8
Mujeres;De 55 y más años;Población de 16 y más años;1980TIII;4.323,9
Mujeres;De 55 y más años;Población de 16 y más años;1980TII;4.303,9
Mujeres;De 55 y más años;Población de 16 y más años;1980TI;4.284,9
Mujeres;De 55 y más años;Población de 16 y más años;1979TIV;4.265,2
Mujeres;De 55 y más años;Población de 16 y más años;1979TIII;4.248,6
Mujeres;De 55 y más años;Población de 16 y más años;1979TII;4.227,7
Mujeres;De 55 y más años;Población de 16 y más años;1979TI;4.208,7
Mujeres;De 55 y más años;Población de 16 y más años;1978TIV;4.189,2
Mujeres;De 55 y más años;Población de 16 y más años;1978TIII;4.171,0
Mujeres;De 55 y más años;Población de 16 y más años;1978TII;4.153,2
Mujeres;De 55 y más años;Población de 16 y más años;1978TI;4.130,3
Mujeres;De 55 y más años;Población de 16 y más años;1977TIV;4.112,3
Mujeres;De 55 y más años;Población de 16 y más años;1977TIII;4.094,1
Mujeres;De 55 y más años;Población de 16 y más años;1977TII;4.073,6
Mujeres;De 55 y más años;Población de 16 y más años;1977TI;4.050,7
Mujeres;De 55 y más años;Población de 16 y más años;1976TIV;4.030,2
Mujeres;De 55 y más años;Población de 16 y más años;1976TIII;4.015,9
Mujeres;De 55 y más años;Activos;1995TIV;468,6
Mujeres;De 55 y más años;Activos;1995TIII;467,7
Mujeres;De 55 y más años;Activos;1995TII;468,1
Mujeres;De 55 y más años;Activos;1995TI;468,4
Mujeres;De 55 y más años;Activos;1994TIV;455,8
Mujeres;De 55 y más años;Activos;1994TIII;466,9
Mujeres;De 55 y más años;Activos;1994TII;473,4
Mujeres;De 55 y más años;Activos;1994TI;471,0
Mujeres;De 55 y más años;Activos;1993TIV;486,2
Mujeres;De 55 y más años;Activos;1993TIII;485,4
Mujeres;De 55 y más años;Activos;1993TII;501,8
Mujeres;De 55 y más años;Activos;1993TI;503,4
Mujeres;De 55 y más años;Activos;1992TIV;503,5
Mujeres;De 55 y más años;Activos;1992TIII;501,6
Mujeres;De 55 y más años;Activos;1992TII;498,5
Mujeres;De 55 y más años;Activos;1992TI;499,8
Mujeres;De 55 y más años;Activos;1991TIV;486,8
Mujeres;De 55 y más años;Activos;1991TIII;472,3
Mujeres;De 55 y más años;Activos;1991TII;474,9
Mujeres;De 55 y más años;Activos;1991TI;476,7
Mujeres;De 55 y más años;Activos;1990TIV;479,9
Mujeres;De 55 y más años;Activos;1990TIII;481,3
Mujeres;De 55 y más años;Activos;1990TII;488,1
Mujeres;De 55 y más años;Activos;1990TI;500,4
Mujeres;De 55 y más años;Activos;1989TIV;494,7
Mujeres;De 55 y más años;Activos;1989TIII;497,6
Mujeres;De 55 y más años;Activos;1989TII;498,1
Mujeres;De 55 y más años;Activos;1989TI;492,9
Mujeres;De 55 y más años;Activos;1988TIV;501,4
Mujeres;De 55 y más años;Activos;1988TIII;507,7
Mujeres;De 55 y más años;Activos;1988TII;500,5
Mujeres;De 55 y más años;Activos;1988TI;494,1
Mujeres;De 55 y más años;Activos;1987TIV;490,8
Mujeres;De 55 y más años;Activos;1987TIII;482,0
Mujeres;De 55 y más años;Activos;1987TII;475,2
Mujeres;De 55 y más años;Activos;1987TI;454,2
Mujeres;De 55 y más años;Activos;1986TIV;453,8
Mujeres;De 55 y más años;Activos;1986TIII;463,7
Mujeres;De 55 y más años;Activos;1986TII;471,5
Mujeres;De 55 y más años;Activos;1986TI;474,0
Mujeres;De 55 y más años;Activos;1985TIV;485,6
Mujeres;De 55 y más años;Activos;1985TIII;479,2
Mujeres;De 55 y más años;Activos;1985TII;482,8
Mujeres;De 55 y más años;Activos;1985TI;473,1
Mujeres;De 55 y más años;Activos;1984TIV;468,8
Mujeres;De 55 y más años;Activos;1984TIII;470,3
Mujeres;De 55 y más años;Activos;1984TII;471,2
Mujeres;De 55 y más años;Activos;1984TI;487,7
Mujeres;De 55 y más años;Activos;1983TIV;494,1
Mujeres;De 55 y más años;Activos;1983TIII;492,5
Mujeres;De 55 y más años;Activos;1983TII;487,1
Mujeres;De 55 y más años;Activos;1983TI;474,7
Mujeres;De 55 y más años;Activos;1982TIV;474,9
Mujeres;De 55 y más años;Activos;1982TIII;470,1
Mujeres;De 55 y más años;Activos;1982TII;464,4
Mujeres;De 55 y más años;Activos;1982TI;458,3
Mujeres;De 55 y más años;Activos;1981TIV;461,4
Mujeres;De 55 y más años;Activos;1981TIII;471,1
Mujeres;De 55 y más años;Activos;1981TII;471,7
Mujeres;De 55 y más años;Activos;1981TI;479,3
Mujeres;De 55 y más años;Activos;1980TIV;488,3
Mujeres;De 55 y más años;Activos;1980TIII;487,5
Mujeres;De 55 y más años;Activos;1980TII;494,4
Mujeres;De 55 y más años;Activos;1980TI;501,6
Mujeres;De 55 y más años;Activos;1979TIV;504,4
Mujeres;De 55 y más años;Activos;1979TIII;508,9
Mujeres;De 55 y más años;Activos;1979TII;515,7
Mujeres;De 55 y más años;Activos;1979TI;529,7
Mujeres;De 55 y más años;Activos;1978TIV;543,8
Mujeres;De 55 y más años;Activos;1978TIII;530,8
Mujeres;De 55 y más años;Activos;1978TII;536,0
Mujeres;De 55 y más años;Activos;1978TI;530,9
Mujeres;De 55 y más años;Activos;1977TIV;534,8
Mujeres;De 55 y más años;Activos;1977TIII;533,9
Mujeres;De 55 y más años;Activos;1977TII;524,4
Mujeres;De 55 y más años;Activos;1977TI;541,2
Mujeres;De 55 y más años;Activos;1976TIV;557,9
Mujeres;De 55 y más años;Activos;1976TIII;577,2
Mujeres;De 55 y más años;Ocupados;1995TIV;418,9
Mujeres;De 55 y más años;Ocupados;1995TIII;418,6
Mujeres;De 55 y más años;Ocupados;1995TII;420,9
Mujeres;De 55 y más años;Ocupados;1995TI;416,2
Mujeres;De 55 y más años;Ocupados;1994TIV;408,2
Mujeres;De 55 y más años;Ocupados;1994TIII;422,8
Mujeres;De 55 y más años;Ocupados;1994TII;431,1
Mujeres;De 55 y más años;Ocupados;1994TI;431,2
Mujeres;De 55 y más años;Ocupados;1993TIV;443,0
Mujeres;De 55 y más años;Ocupados;1993TIII;448,4
Mujeres;De 55 y más años;Ocupados;1993TII;463,3
Mujeres;De 55 y más años;Ocupados;1993TI;462,5
Mujeres;De 55 y más años;Ocupados;1992TIV;465,4
Mujeres;De 55 y más años;Ocupados;1992TIII;462,3
Mujeres;De 55 y más años;Ocupados;1992TII;457,7
Mujeres;De 55 y más años;Ocupados;1992TI;461,0
Mujeres;De 55 y más años;Ocupados;1991TIV;453,3
Mujeres;De 55 y más años;Ocupados;1991TIII;441,4
Mujeres;De 55 y más años;Ocupados;1991TII;445,3
Mujeres;De 55 y más años;Ocupados;1991TI;447,4
Mujeres;De 55 y más años;Ocupados;1990TIV;450,3
Mujeres;De 55 y más años;Ocupados;1990TIII;449,8
Mujeres;De 55 y más años;Ocupados;1990TII;455,8
Mujeres;De 55 y más años;Ocupados;1990TI;467,0
Mujeres;De 55 y más años;Ocupados;1989TIV;463,8
Mujeres;De 55 y más años;Ocupados;1989TIII;471,5
Mujeres;De 55 y más años;Ocupados;1989TII;469,4
Mujeres;De 55 y más años;Ocupados;1989TI;461,8
Mujeres;De 55 y más años;Ocupados;1988TIV;470,1
Mujeres;De 55 y más años;Ocupados;1988TIII;474,9
Mujeres;De 55 y más años;Ocupados;1988TII;469,6
Mujeres;De 55 y más años;Ocupados;1988TI;465,0
Mujeres;De 55 y más años;Ocupados;1987TIV;458,7
Mujeres;De 55 y más años;Ocupados;1987TIII;451,9
Mujeres;De 55 y más años;Ocupados;1987TII;448,6
Mujeres;De 55 y más años;Ocupados;1987TI;428,3
Mujeres;De 55 y más años;Ocupados;1986TIV;427,9
Mujeres;De 55 y más años;Ocupados;1986TIII;437,4
Mujeres;De 55 y más años;Ocupados;1986TII;443,4
Mujeres;De 55 y más años;Ocupados;1986TI;449,6
Mujeres;De 55 y más años;Ocupados;1985TIV;462,9
Mujeres;De 55 y más años;Ocupados;1985TIII;456,9
Mujeres;De 55 y más años;Ocupados;1985TII;461,2
Mujeres;De 55 y más años;Ocupados;1985TI;450,1
Mujeres;De 55 y más años;Ocupados;1984TIV;449,2
Mujeres;De 55 y más años;Ocupados;1984TIII;453,8
Mujeres;De 55 y más años;Ocupados;1984TII;456,6
Mujeres;De 55 y más años;Ocupados;1984TI;470,3
Mujeres;De 55 y más años;Ocupados;1983TIV;479,9
Mujeres;De 55 y más años;Ocupados;1983TIII;483,5
Mujeres;De 55 y más años;Ocupados;1983TII;475,2
Mujeres;De 55 y más años;Ocupados;1983TI;462,2
Mujeres;De 55 y más años;Ocupados;1982TIV;462,1
Mujeres;De 55 y más años;Ocupados;1982TIII;458,0
Mujeres;De 55 y más años;Ocupados;1982TII;453,6
Mujeres;De 55 y más años;Ocupados;1982TI;448,1
Mujeres;De 55 y más años;Ocupados;1981TIV;449,5
Mujeres;De 55 y más años;Ocupados;1981TIII;463,0
Mujeres;De 55 y más años;Ocupados;1981TII;462,5
Mujeres;De 55 y más años;Ocupados;1981TI;470,1
Mujeres;De 55 y más años;Ocupados;1980TIV;478,4
Mujeres;De 55 y más años;Ocupados;1980TIII;481,0
Mujeres;De 55 y más años;Ocupados;1980TII;487,6
Mujeres;De 55 y más años;Ocupados;1980TI;495,4
Mujeres;De 55 y más años;Ocupados;1979TIV;498,4
Mujeres;De 55 y más años;Ocupados;1979TIII;504,8
Mujeres;De 55 y más años;Ocupados;1979TII;511,8
Mujeres;De 55 y más años;Ocupados;1979TI;525,3
Mujeres;De 55 y más años;Ocupados;1978TIV;540,7
Mujeres;De 55 y más años;Ocupados;1978TIII;527,1
Mujeres;De 55 y más años;Ocupados;1978TII;531,4
Mujeres;De 55 y más años;Ocupados;1978TI;526,2
Mujeres;De 55 y más años;Ocupados;1977TIV;531,0
Mujeres;De 55 y más años;Ocupados;1977TIII;530,9
Mujeres;De 55 y más años;Ocupados;1977TII;521,4
Mujeres;De 55 y más años;Ocupados;1977TI;538,4
Mujeres;De 55 y más años;Ocupados;1976TIV;554,8
Mujeres;De 55 y más años;Ocupados;1976TIII;571,8
Mujeres;De 55 y más años;Parados;1995TIV;49,7
Mujeres;De 55 y más años;Parados;1995TIII;49,1
Mujeres;De 55 y más años;Parados;1995TII;47,2
Mujeres;De 55 y más años;Parados;1995TI;52,2
Mujeres;De 55 y más años;Parados;1994TIV;47,6
Mujeres;De 55 y más años;Parados;1994TIII;44,1
Mujeres;De 55 y más años;Parados;1994TII;42,3
Mujeres;De 55 y más años;Parados;1994TI;39,8
Mujeres;De 55 y más años;Parados;1993TIV;43,2
Mujeres;De 55 y más años;Parados;1993TIII;37,0
Mujeres;De 55 y más años;Parados;1993TII;38,6
Mujeres;De 55 y más años;Parados;1993TI;40,9
Mujeres;De 55 y más años;Parados;1992TIV;38,0
Mujeres;De 55 y más años;Parados;1992TIII;39,2
Mujeres;De 55 y más años;Parados;1992TII;40,8
Mujeres;De 55 y más años;Parados;1992TI;38,9
Mujeres;De 55 y más años;Parados;1991TIV;33,5
Mujeres;De 55 y más años;Parados;1991TIII;30,8
Mujeres;De 55 y más años;Parados;1991TII;29,6
Mujeres;De 55 y más años;Parados;1991TI;29,4
Mujeres;De 55 y más años;Parados;1990TIV;29,6
Mujeres;De 55 y más años;Parados;1990TIII;31,5
Mujeres;De 55 y más años;Parados;1990TII;32,3
Mujeres;De 55 y más años;Parados;1990TI;33,4
Mujeres;De 55 y más años;Parados;1989TIV;30,9
Mujeres;De 55 y más años;Parados;1989TIII;26,1
Mujeres;De 55 y más años;Parados;1989TII;28,7
Mujeres;De 55 y más años;Parados;1989TI;31,1
Mujeres;De 55 y más años;Parados;1988TIV;31,2
Mujeres;De 55 y más años;Parados;1988TIII;32,8
Mujeres;De 55 y más años;Parados;1988TII;31,0
Mujeres;De 55 y más años;Parados;1988TI;29,1
Mujeres;De 55 y más años;Parados;1987TIV;32,1
Mujeres;De 55 y más años;Parados;1987TIII;30,1
Mujeres;De 55 y más años;Parados;1987TII;26,6
Mujeres;De 55 y más años;Parados;1987TI;25,9
Mujeres;De 55 y más años;Parados;1986TIV;25,9
Mujeres;De 55 y más años;Parados;1986TIII;26,3
Mujeres;De 55 y más años;Parados;1986TII;28,1
Mujeres;De 55 y más años;Parados;1986TI;24,4
Mujeres;De 55 y más años;Parados;1985TIV;22,6
Mujeres;De 55 y más años;Parados;1985TIII;22,3
Mujeres;De 55 y más años;Parados;1985TII;21,6
Mujeres;De 55 y más años;Parados;1985TI;23,1
Mujeres;De 55 y más años;Parados;1984TIV;19,6
Mujeres;De 55 y más años;Parados;1984TIII;16,5
Mujeres;De 55 y más años;Parados;1984TII;14,6
Mujeres;De 55 y más años;Parados;1984TI;17,4
Mujeres;De 55 y más años;Parados;1983TIV;14,1
Mujeres;De 55 y más años;Parados;1983TIII;9,1
Mujeres;De 55 y más años;Parados;1983TII;11,9
Mujeres;De 55 y más años;Parados;1983TI;12,4
Mujeres;De 55 y más años;Parados;1982TIV;12,8
Mujeres;De 55 y más años;Parados;1982TIII;12,2
Mujeres;De 55 y más años;Parados;1982TII;10,8
Mujeres;De 55 y más años;Parados;1982TI;10,2
Mujeres;De 55 y más años;Parados;1981TIV;11,8
Mujeres;De 55 y más años;Parados;1981TIII;8,0
Mujeres;De 55 y más años;Parados;1981TII;9,2
Mujeres;De 55 y más años;Parados;1981TI;9,2
Mujeres;De 55 y más años;Parados;1980TIV;9,9
Mujeres;De 55 y más años;Parados;1980TIII;6,5
Mujeres;De 55 y más años;Parados;1980TII;6,9
Mujeres;De 55 y más años;Parados;1980TI;6,2
Mujeres;De 55 y más años;Parados;1979TIV;6,1
Mujeres;De 55 y más años;Parados;1979TIII;4,1
Mujeres;De 55 y más años;Parados;1979TII;4,0
Mujeres;De 55 y más años;Parados;1979TI;4,4
Mujeres;De 55 y más años;Parados;1978TIV;3,1
Mujeres;De 55 y más años;Parados;1978TIII;3,7
Mujeres;De 55 y más años;Parados;1978TII;4,6
Mujeres;De 55 y más años;Parados;1978TI;4,7
Mujeres;De 55 y más años;Parados;1977TIV;3,8
Mujeres;De 55 y más años;Parados;1977TIII;3,0
Mujeres;De 55 y más años;Parados;1977TII;2,9
Mujeres;De 55 y más años;Parados;1977TI;2,8
Mujeres;De 55 y más años;Parados;1976TIV;3,1
Mujeres;De 55 y más años;Parados;1976TIII;5,5
Mujeres;De 55 y más años;Parados que buscan primer empleo;1995TIV;4,2
Mujeres;De 55 y más años;Parados que buscan primer empleo;1995TIII;5,2
Mujeres;De 55 y más años;Parados que buscan primer empleo;1995TII;4,8
Mujeres;De 55 y más años;Parados que buscan primer empleo;1995TI;4,5
Mujeres;De 55 y más años;Parados que buscan primer empleo;1994TIV;4,1
Mujeres;De 55 y más años;Parados que buscan primer empleo;1994TIII;3,8
Mujeres;De 55 y más años;Parados que buscan primer empleo;1994TII;3,1
Mujeres;De 55 y más años;Parados que buscan primer empleo;1994TI;2,7
Mujeres;De 55 y más años;Parados que buscan primer empleo;1993TIV;2,8
Mujeres;De 55 y más años;Parados que buscan primer empleo;1993TIII;3,0
Mujeres;De 55 y más años;Parados que buscan primer empleo;1993TII;3,1
Mujeres;De 55 y más años;Parados que buscan primer empleo;1993TI;4,9
Mujeres;De 55 y más años;Parados que buscan primer empleo;1992TIV;6,4
Mujeres;De 55 y más años;Parados que buscan primer empleo;1992TIII;4,9
Mujeres;De 55 y más años;Parados que buscan primer empleo;1992TII;5,2
Mujeres;De 55 y más años;Parados que buscan primer empleo;1992TI;7,7
Mujeres;De 55 y más años;Parados que buscan primer empleo;1991TIV;3,4
Mujeres;De 55 y más años;Parados que buscan primer empleo;1991TIII;3,0
Mujeres;De 55 y más años;Parados que buscan primer empleo;1991TII;1,8
Mujeres;De 55 y más años;Parados que buscan primer empleo;1991TI;2,5
Mujeres;De 55 y más años;Parados que buscan primer empleo;1990TIV;2,3
Mujeres;De 55 y más años;Parados que buscan primer empleo;1990TIII;3,3
Mujeres;De 55 y más años;Parados que buscan primer empleo;1990TII;3,3
Mujeres;De 55 y más años;Parados que buscan primer empleo;1990TI;1,7
Mujeres;De 55 y más años;Parados que buscan primer empleo;1989TIV;1,1
Mujeres;De 55 y más años;Parados que buscan primer empleo;1989TIII;1,9
Mujeres;De 55 y más años;Parados que buscan primer empleo;1989TII;1,7
Mujeres;De 55 y más años;Parados que buscan primer empleo;1989TI;2,2
Mujeres;De 55 y más años;Parados que buscan primer empleo;1988TIV;1,5
Mujeres;De 55 y más años;Parados que buscan primer empleo;1988TIII;2,6
Mujeres;De 55 y más años;Parados que buscan primer empleo;1988TII;1,5
Mujeres;De 55 y más años;Parados que buscan primer empleo;1988TI;1,5
Mujeres;De 55 y más años;Parados que buscan primer empleo;1987TIV;0,4
Mujeres;De 55 y más años;Parados que buscan primer empleo;1987TIII;1,1
Mujeres;De 55 y más años;Parados que buscan primer empleo;1987TII;1,6
Mujeres;De 55 y más años;Parados que buscan primer empleo;1987TI;3,0
Mujeres;De 55 y más años;Parados que buscan primer empleo;1986TIV;2,2
Mujeres;De 55 y más años;Parados que buscan primer empleo;1986TIII;2,2
Mujeres;De 55 y más años;Parados que buscan primer empleo;1986TII;1,9
Mujeres;De 55 y más años;Parados que buscan primer empleo;1986TI;1,8
Mujeres;De 55 y más años;Parados que buscan primer empleo;1985TIV;1,3
Mujeres;De 55 y más años;Parados que buscan primer empleo;1985TIII;2,7
Mujeres;De 55 y más años;Parados que buscan primer empleo;1985TII;0,8
Mujeres;De 55 y más años;Parados que buscan primer empleo;1985TI;0,8
Mujeres;De 55 y más años;Parados que buscan primer empleo;1984TIV;1,7
Mujeres;De 55 y más años;Parados que buscan primer empleo;1984TIII;1,6
Mujeres;De 55 y más años;Parados que buscan primer empleo;1984TII;1,1
Mujeres;De 55 y más años;Parados que buscan primer empleo;1984TI;2,7
Mujeres;De 55 y más años;Parados que buscan primer empleo;1983TIV;2,2
Mujeres;De 55 y más años;Parados que buscan primer empleo;1983TIII;1,4
Mujeres;De 55 y más años;Parados que buscan primer empleo;1983TII;2,2
Mujeres;De 55 y más años;Parados que buscan primer empleo;1983TI;1,9
Mujeres;De 55 y más años;Parados que buscan primer empleo;1982TIV;0,6
Mujeres;De 55 y más años;Parados que buscan primer empleo;1982TIII;1,7
Mujeres;De 55 y más años;Parados que buscan primer empleo;1982TII;1,2
Mujeres;De 55 y más años;Parados que buscan primer empleo;1982TI;1,2
Mujeres;De 55 y más años;Parados que buscan primer empleo;1981TIV;2,3
Mujeres;De 55 y más años;Parados que buscan primer empleo;1981TIII;0,6
Mujeres;De 55 y más años;Parados que buscan primer empleo;1981TII;0,6
Mujeres;De 55 y más años;Parados que buscan primer empleo;1981TI;0,9
Mujeres;De 55 y más años;Parados que buscan primer empleo;1980TIV;1,1
Mujeres;De 55 y más años;Parados que buscan primer empleo;1980TIII;0,5
Mujeres;De 55 y más años;Parados que buscan primer empleo;1980TII;1,0
Mujeres;De 55 y más años;Parados que buscan primer empleo;1980TI;0,3
Mujeres;De 55 y más años;Parados que buscan primer empleo;1979TIV;0,7
Mujeres;De 55 y más años;Parados que buscan primer empleo;1979TIII;0,8
Mujeres;De 55 y más años;Parados que buscan primer empleo;1979TII;0,9
Mujeres;De 55 y más años;Parados que buscan primer empleo;1979TI;0,6
Mujeres;De 55 y más años;Parados que buscan primer empleo;1978TIV;0,3
Mujeres;De 55 y más años;Parados que buscan primer empleo;1978TIII;0,7
Mujeres;De 55 y más años;Parados que buscan primer empleo;1978TII;0,2
Mujeres;De 55 y más años;Parados que buscan primer empleo;1978TI;0,8
Mujeres;De 55 y más años;Parados que buscan primer empleo;1977TIV;0,7
Mujeres;De 55 y más años;Parados que buscan primer empleo;1977TIII;1,0
Mujeres;De 55 y más años;Parados que buscan primer empleo;1977TII;0,6
Mujeres;De 55 y más años;Parados que buscan primer empleo;1977TI;0,8
Mujeres;De 55 y más años;Parados que buscan primer empleo;1976TIV;0,3
Mujeres;De 55 y más años;Parados que buscan primer empleo;1976TIII;1,3
Mujeres;De 55 y más años;Inactivos;1995TIV;5.070,1
Mujeres;De 55 y más años;Inactivos;1995TIII;5.061,4
Mujeres;De 55 y más años;Inactivos;1995TII;5.051,4
Mujeres;De 55 y más años;Inactivos;1995TI;5.041,5
Mujeres;De 55 y más años;Inactivos;1994TIV;5.044,8
Mujeres;De 55 y más años;Inactivos;1994TIII;5.024,9
Mujeres;De 55 y más años;Inactivos;1994TII;5.009,4
Mujeres;De 55 y más años;Inactivos;1994TI;5.002,9
Mujeres;De 55 y más años;Inactivos;1993TIV;4.978,0
Mujeres;De 55 y más años;Inactivos;1993TIII;4.967,5
Mujeres;De 55 y más años;Inactivos;1993TII;4.939,8
Mujeres;De 55 y más años;Inactivos;1993TI;4.926,8
Mujeres;De 55 y más años;Inactivos;1992TIV;4.915,4
Mujeres;De 55 y más años;Inactivos;1992TIII;4.906,0
Mujeres;De 55 y más años;Inactivos;1992TII;4.897,8
Mujeres;De 55 y más años;Inactivos;1992TI;4.885,1
Mujeres;De 55 y más años;Inactivos;1991TIV;4.884,7
Mujeres;De 55 y más años;Inactivos;1991TIII;4.883,6
Mujeres;De 55 y más años;Inactivos;1991TII;4.865,6
Mujeres;De 55 y más años;Inactivos;1991TI;4.848,1
Mujeres;De 55 y más años;Inactivos;1990TIV;4.859,8
Mujeres;De 55 y más años;Inactivos;1990TIII;4.842,9
Mujeres;De 55 y más años;Inactivos;1990TII;4.820,8
Mujeres;De 55 y más años;Inactivos;1990TI;4.793,0
Mujeres;De 55 y más años;Inactivos;1989TIV;4.782,0
Mujeres;De 55 y más años;Inactivos;1989TIII;4.752,4
Mujeres;De 55 y más años;Inactivos;1989TII;4.725,3
Mujeres;De 55 y más años;Inactivos;1989TI;4.703,9
Mujeres;De 55 y más años;Inactivos;1988TIV;4.668,9
Mujeres;De 55 y más años;Inactivos;1988TIII;4.635,7
Mujeres;De 55 y más años;Inactivos;1988TII;4.616,0
Mujeres;De 55 y más años;Inactivos;1988TI;4.581,6
Mujeres;De 55 y más años;Inactivos;1987TIV;4.557,7
Mujeres;De 55 y más años;Inactivos;1987TIII;4.538,9
Mujeres;De 55 y más años;Inactivos;1987TII;4.518,1
Mujeres;De 55 y más años;Inactivos;1987TI;4.508,6
Mujeres;De 55 y más años;Inactivos;1986TIV;4.480,7
