Sexo;Edad;Estudios reglados;Periodo;Total
Mujeres;De 20 a 24 años;Cursa estudios: Total;2006T4;693,3
Mujeres;De 20 a 24 años;Cursa estudios: Total;2006T3;578,6
Mujeres;De 20 a 24 años;Cursa estudios: Total;2006T2;692,6
Mujeres;De 20 a 24 años;Cursa estudios: Total;2006T1;689,0
Mujeres;De 20 a 24 años;Cursa estudios: Total;2005T4;721,4
Mujeres;De 20 a 24 años;Cursa estudios: Total;2005T3;570,8
Mujeres;De 20 a 24 años;Cursa estudios: Total;2005T2;726,5
Mujeres;De 20 a 24 años;Cursa estudios: Total;2005T1;718,6
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2025T4;665,4
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2025T3;630,3
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2025T2;704,1
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2025T1;683,0
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2024T4;664,2
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2024T3;587,9
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2024T2;691,9
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2024T1;655,9
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2023T4;631,4
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2023T3;588,0
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2023T2;654,0
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2023T1;631,7
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2022T4;619,8
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2022T3;555,3
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2022T2;637,1
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2022T1;622,9
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2021T4;633,5
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2021T3;576,3
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2021T2;643,1
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2021T1;644,7
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2020T4;637,1
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2020T3;567,9
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2020T2;628,5
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2020T1;593,2
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2019T4;594,3
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2019T3;555,3
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2019T2;588,8
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2019T1;564,5
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2018T4;566,9
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2018T3;532,3
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2018T2;577,5
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2018T1;573,6
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2017T4;552,8
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2017T3;520,6
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2017T2;555,4
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2017T1;553,7
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2016T4;546,6
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2016T3;505,0
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2016T2;576,6
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2016T1;557,3
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2015T4;540,9
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2015T3;509,8
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2015T2;543,1
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2015T1;545,5
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2014T4;547,1
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2014T3;520,0
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2014T2;572,6
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2014T1;551,9
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2013T4;520,6
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2013T3;476,3
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2013T2;501,0
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2013T1;516,2
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2012T4;514,0
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2012T3;481,7
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2012T2;511,2
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2012T1;500,8
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2011T4;507,8
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2011T3;454,8
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2011T2;493,4
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2011T1;493,2
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2010T4;475,3
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2010T3;435,7
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2010T2;502,9
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2010T1;511,5
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2009T4;487,6
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2009T3;431,5
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2009T2;473,0
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2009T1;463,5
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2008T4;468,3
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2008T3;416,9
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2008T2;459,7
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2008T1;470,1
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2007T4;467,2
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2007T3;428,8
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2007T2;471,3
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2007T1;483,4
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2006T4;481,2
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2006T3;435,1
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2006T2;472,0
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2006T1;472,9
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2005T4;486,6
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2005T3;427,3
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2005T2;484,0
Mujeres;De 20 a 24 años;Cursa estudios: Sólo reglados;2005T1;500,1
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2025T4;132,5
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2025T3;104,7
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2025T2;136,1
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2025T1;132,1
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2024T4;136,1
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2024T3;91,6
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2024T2;113,4
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2024T1;127,6
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2023T4;128,2
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2023T3;102,3
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2023T2;118,0
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2023T1;141,1
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2022T4;115,7
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2022T3;92,6
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2022T2;101,9
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2022T1;109,5
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2021T4;128,5
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2021T3;93,2
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2021T2;100,9
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2021T1;105,0
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2020T4;92,6
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2020T3;67,5
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2020T2;71,2
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2020T1;78,5
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2019T4;91,5
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2019T3;64,7
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2019T2;73,5
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2019T1;85,1
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2018T4;92,6
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2018T3;56,0
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2018T2;66,0
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2018T1;76,5
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2017T4;81,4
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2017T3;43,0
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2017T2;74,2
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2017T1;86,9
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2016T4;80,7
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2016T3;58,2
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2016T2;74,6
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2016T1;80,8
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2015T4;93,8
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2015T3;57,6
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2015T2;78,9
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2015T1;87,6
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2014T4;87,0
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2014T3;48,9
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2014T2;74,9
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2014T1;75,5
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2013T4;89,7
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2013T3;66,0
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2013T2;108,1
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2013T1;107,2
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2012T4;99,6
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2012T3;71,3
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2012T2;106,8
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2012T1;132,8
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2011T4;118,6
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2011T3;72,7
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2011T2;121,0
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2011T1;118,7
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2010T4;131,6
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2010T3;89,9
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2010T2;127,9
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2010T1;133,6
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2009T4;134,2
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2009T3;89,6
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2009T2;128,4
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2009T1;137,1
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2008T4;139,4
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2008T3;93,8
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2008T2;156,2
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2008T1;145,6
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2007T4;143,1
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2007T3;103,1
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2007T2;151,5
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2007T1;143,7
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2006T4;145,8
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2006T3;97,2
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2006T2;145,6
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2006T1;144,0
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2005T4;161,8
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2005T3;105,9
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2005T2;159,9
Mujeres;De 20 a 24 años;Cursa estudios: Sólo no reglados;2005T1;144,9
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2025T4;59,8
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2025T3;53,7
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2025T2;76,3
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2025T1;69,8
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2024T4;73,5
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2024T3;74,9
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2024T2;56,5
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2024T1;66,6
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2023T4;63,0
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2023T3;52,0
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2023T2;55,4
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2023T1;63,2
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2022T4;60,9
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2022T3;52,4
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2022T2;59,4
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2022T1;66,9
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2021T4;55,0
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2021T3;48,0
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2021T2;58,9
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2021T1;64,1
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2020T4;49,4
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2020T3;32,7
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2020T2;31,8
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2020T1;42,9
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2019T4;46,9
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2019T3;29,4
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2019T2;35,0
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2019T1;38,9
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2018T4;39,5
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2018T3;28,3
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2018T2;42,7
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2018T1;43,8
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2017T4;39,5
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2017T3;27,1
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2017T2;41,5
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2017T1;49,1
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2016T4;46,7
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2016T3;31,0
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2016T2;44,7
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2016T1;47,1
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2015T4;52,7
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2015T3;30,2
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2015T2;52,1
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2015T1;52,7
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2014T4;61,1
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2014T3;33,8
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2014T2;49,9
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2014T1;63,2
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2013T4;73,4
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2013T3;47,9
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2013T2;72,5
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2013T1;68,4
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2012T4;67,4
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2012T3;37,7
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2012T2;54,4
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2012T1;54,3
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2011T4;49,8
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2011T3;30,9
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2011T2;51,0
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2011T1;50,0
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2010T4;54,2
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2010T3;28,2
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2010T2;46,4
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2010T1;48,6
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2009T4;56,8
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2009T3;29,5
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2009T2;47,3
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2009T1;61,1
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2008T4;46,3
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2008T3;30,4
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2008T2;53,3
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2008T1;53,3
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2007T4;55,8
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2007T3;42,0
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2007T2;59,3
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2007T1;65,2
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2006T4;66,3
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2006T3;46,4
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2006T2;75,0
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2006T1;72,1
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2005T4;73,0
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2005T3;37,5
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2005T2;82,7
Mujeres;De 20 a 24 años;Cursa estudios: Ambos, reglados y no reglados;2005T1;73,6
Mujeres;De 25 a 29 años;Total;2025T4;1.338,7
Mujeres;De 25 a 29 años;Total;2025T3;1.327,4
Mujeres;De 25 a 29 años;Total;2025T2;1.319,3
Mujeres;De 25 a 29 años;Total;2025T1;1.310,5
Mujeres;De 25 a 29 años;Total;2024T4;1.304,0
Mujeres;De 25 a 29 años;Total;2024T3;1.295,1
Mujeres;De 25 a 29 años;Total;2024T2;1.290,7
Mujeres;De 25 a 29 años;Total;2024T1;1.283,6
Mujeres;De 25 a 29 años;Total;2023T4;1.278,4
Mujeres;De 25 a 29 años;Total;2023T3;1.275,3
Mujeres;De 25 a 29 años;Total;2023T2;1.269,6
Mujeres;De 25 a 29 años;Total;2023T1;1.262,6
Mujeres;De 25 a 29 años;Total;2022T4;1.255,5
Mujeres;De 25 a 29 años;Total;2022T3;1.246,5
Mujeres;De 25 a 29 años;Total;2022T2;1.241,1
Mujeres;De 25 a 29 años;Total;2022T1;1.234,8
Mujeres;De 25 a 29 años;Total;2021T4;1.231,0
Mujeres;De 25 a 29 años;Total;2021T3;1.231,3
Mujeres;De 25 a 29 años;Total;2021T2;1.235,6
Mujeres;De 25 a 29 años;Total;2021T1;1.242,9
Mujeres;De 25 a 29 años;Total;2020T4;1.244,6
Mujeres;De 25 a 29 años;Total;2020T3;1.247,8
Mujeres;De 25 a 29 años;Total;2020T2;1.251,6
Mujeres;De 25 a 29 años;Total;2020T1;1.253,4
Mujeres;De 25 a 29 años;Total;2019T4;1.251,8
Mujeres;De 25 a 29 años;Total;2019T3;1.249,8
Mujeres;De 25 a 29 años;Total;2019T2;1.248,0
Mujeres;De 25 a 29 años;Total;2019T1;1.247,7
Mujeres;De 25 a 29 años;Total;2018T4;1.246,0
Mujeres;De 25 a 29 años;Total;2018T3;1.244,2
Mujeres;De 25 a 29 años;Total;2018T2;1.243,2
Mujeres;De 25 a 29 años;Total;2018T1;1.242,3
Mujeres;De 25 a 29 años;Total;2017T4;1.240,2
Mujeres;De 25 a 29 años;Total;2017T3;1.240,7
Mujeres;De 25 a 29 años;Total;2017T2;1.241,4
Mujeres;De 25 a 29 años;Total;2017T1;1.244,1
Mujeres;De 25 a 29 años;Total;2016T4;1.248,3
Mujeres;De 25 a 29 años;Total;2016T3;1.255,0
Mujeres;De 25 a 29 años;Total;2016T2;1.263,2
Mujeres;De 25 a 29 años;Total;2016T1;1.272,1
Mujeres;De 25 a 29 años;Total;2015T4;1.280,9
Mujeres;De 25 a 29 años;Total;2015T3;1.292,4
Mujeres;De 25 a 29 años;Total;2015T2;1.302,5
Mujeres;De 25 a 29 años;Total;2015T1;1.315,2
Mujeres;De 25 a 29 años;Total;2014T4;1.323,5
Mujeres;De 25 a 29 años;Total;2014T3;1.332,0
Mujeres;De 25 a 29 años;Total;2014T2;1.344,9
Mujeres;De 25 a 29 años;Total;2014T1;1.359,7
Mujeres;De 25 a 29 años;Total;2013T4;1.376,5
Mujeres;De 25 a 29 años;Total;2013T3;1.392,0
