Sexo;Sector económico;Tiempo desde que dejaron el último empleo;Periodo;Total
Mujeres;Servicios;De 3 a 5 meses;2009T4;235
Mujeres;Servicios;De 3 a 5 meses;2009T3;204,7
Mujeres;Servicios;De 3 a 5 meses;2009T2;261,6
Mujeres;Servicios;De 3 a 5 meses;2009T1;296,2
Mujeres;Servicios;De 3 a 5 meses;2008T4;206,4
Mujeres;Servicios;De 3 a 5 meses;2008T3;152,4
Mujeres;Servicios;De 3 a 5 meses;2008T2;154
Mujeres;Servicios;De 3 a 5 meses;2008T1;182,4
Mujeres;Servicios;De 6 a 12 meses;2025T4;147,3
Mujeres;Servicios;De 6 a 12 meses;2025T3;192,2
Mujeres;Servicios;De 6 a 12 meses;2025T2;216,4
Mujeres;Servicios;De 6 a 12 meses;2025T1;187,4
Mujeres;Servicios;De 6 a 12 meses;2024T4;150,8
Mujeres;Servicios;De 6 a 12 meses;2024T3;183,2
Mujeres;Servicios;De 6 a 12 meses;2024T2;237,6
Mujeres;Servicios;De 6 a 12 meses;2024T1;201
Mujeres;Servicios;De 6 a 12 meses;2023T4;182,9
