Sexo;Motivos de no trabajar;Sector económico;Periodo;Total
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2024T1;..
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2023T4;..
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2023T3;0,5
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2023T2;0,2
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2023T1;0,3
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2022T4;0,1
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2022T3;0,8
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2022T2;1,0
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2022T1;1,1
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2021T4;..
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2021T3;1,5
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2021T2;2,4
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2021T1;2,8
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2020T4;3,2
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2020T3;4,2
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2020T2;39,3
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2020T1;8,4
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2019T4;..
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2019T3;0,1
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2019T2;0,1
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2019T1;1,0
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2018T4;..
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2018T3;0,4
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2018T2;0,6
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2018T1;0,2
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2017T4;0,4
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2017T3;..
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2017T2;..
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2017T1;0,7
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2016T4;0,5
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2016T3;0,3
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2016T2;0,9
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2016T1;0,1
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2015T4;0,6
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2015T3;0,3
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2015T2;1,0
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2015T1;0,4
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2014T4;0,8
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2014T3;0,7
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2014T2;1,4
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2014T1;1,6
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2013T4;0,6
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2013T3;0,2
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2013T2;0,3
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2013T1;0,4
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2012T4;1,0
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2012T3;1,7
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2012T2;1,6
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2012T1;1,5
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2011T4;1,2
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2011T3;0,3
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2011T2;0,6
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2011T1;0,5
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2010T4;0,6
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2010T3;1,9
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2010T2;0,5
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2010T1;1,8
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2009T4;0,4
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2009T3;0,7
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2009T2;1,7
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2009T1;1,3
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2008T4;2,1
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2008T3;0,7
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2008T2;..
Mujeres;Paro parcial por razones técnicas o económicas;Industria;2008T1;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2025T4;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2025T3;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2025T2;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2025T1;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2024T4;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2024T3;1,6
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2024T2;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2024T1;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2023T4;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2023T3;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2023T2;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2023T1;0,5
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2022T4;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2022T3;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2022T2;0,4
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2022T1;0,0
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2021T4;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2021T3;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2021T2;0,1
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2021T1;0,1
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2020T4;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2020T3;0,1
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2020T2;8,3
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2020T1;1,5
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2019T4;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2019T3;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2019T2;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2019T1;0,8
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2018T4;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2018T3;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2018T2;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2018T1;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2017T4;0,4
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2017T3;0,6
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2017T2;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2017T1;0,2
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2016T4;0,1
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2016T3;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2016T2;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2016T1;0,5
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2015T4;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2015T3;0,2
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2015T2;..
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2015T1;0,2
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2014T4;0,4
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2014T3;0,4
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2014T2;0,1
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2014T1;1,2
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2013T4;0,1
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2013T3;0,6
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2013T2;0,3
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2013T1;0,2
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2012T4;0,3
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2012T3;0,4
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2012T2;0,4
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2012T1;0,6
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2011T4;0,2
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2011T3;0,1
Mujeres;Paro parcial por razones técnicas o económicas;Construcción;2011T2;0,5
